siteID	numCs1	numCs2	numCs3	numCs4	numCs5	numCs6	numCs7	numCs8	numCs9	numCs10	numCs11	numCs12	numCs13	numCs14	numCs15	numCs16	numCs17	numCs18
Contig101853_9498	9	14	8	17	12	12	15	24	0	17	23	15	14	26	25	18	0	17
Contig101853_9518	17	16	13	9	15	11	20	23	16	18	30	16	17	30	27	17	14	20
Contig101853_9529	13	18	14	7	14	14	24	20	10	16	28	12	18	33	31	12	14	25
Contig101875_780	12	11	15	18	12	14	20	10	18	31	11	16	30	28	21	26	21	19
Contig1019_5292	15	13	15	22	15	13	14	14	21	19	27	13	15	30	25	20	19	15
Contig1019_6052	18	12	16	15	10	9	18	15	17	25	23	11	22	16	22	16	16	16
Contig1019_6073	24	12	18	27	19	13	22	20	19	20	20	14	24	15	32	13	21	16
Contig1019_9302	24	24	13	16	12	17	14	20	22	18	4	25	26	30	12	17	24	20
Contig1019_11268	11	20	18	18	12	9	20	23	17	13	10	14	26	19	20	26	23	18
Contig101985_10299	33	30	38	43	27	25	41	35	37	47	55	33	46	45	43	51	40	38
Contig101985_10308	17	17	24	25	11	12	22	22	16	27	30	15	24	22	23	25	23	17
Contig101985_10314	13	5	12	16	4	3	12	10	5	17	18	7	14	11	10	14	12	10
Contig102033_515	20	10	12	18	12	8	16	14	16	28	18	10	23	24	19	18	24	20
Contig10207_1400	22	15	21	29	13	16	17	18	17	37	37	16	29	36	33	41	22	22
Contig10207_1414	24	22	20	33	13	17	20	17	21	34	46	16	35	41	37	50	27	20
Contig10207_1421	26	22	23	31	14	19	22	22	17	34	48	16	35	44	40	48	32	24
Contig10207_1426	21	18	17	30	7	18	9	15	20	25	50	14	32	44	38	28	28	21
Contig10207_1436	20	18	23	34	13	20	19	21	26	38	60	15	32	37	46	42	39	22
Contig10207_1486	22	16	18	21	13	14	16	22	20	30	48	9	27	44	40	52	24	25
Contig10207_1502	23	12	23	26	16	13	22	23	20	32	42	14	30	31	42	42	28	29
Contig102083_3201	8	17	14	11	14	10	19	16	21	16	15	14	24	31	26	34	17	18
Contig102103_864	12	16	19	22	18	11	22	18	27	22	17	18	30	33	21	34	19	25
Contig102110_9040	19	2	6	15	17	7	7	11	14	15	30	14	23	22	33	19	22	10
Contig102110_15494	21	26	18	17	7	15	19	14	26	34	48	21	32	46	42	41	24	21
Contig102110_15506	21	18	20	17	8	17	26	17	25	28	53	23	33	41	46	46	28	22
Contig102110_15967	21	10	22	18	6	8	18	14	12	21	43	17	36	32	24	49	24	19
Contig102127_4210	14	14	22	17	20	12	19	21	17	13	25	12	24	26	24	21	23	19
Contig102127_4216	15	11	19	20	19	13	18	17	13	12	27	15	22	23	27	23	21	17
Contig102154_1990	8	19	16	23	10	12	14	15	20	14	13	18	21	22	10	23	15	17
Contig102154_2000	9	13	14	17	8	13	9	14	21	15	14	15	21	24	9	21	16	17
Contig102167_1630	11	4	13	13	11	6	11	9	13	24	16	11	17	23	20	19	13	14
Contig102182_1575	31	21	27	28	26	24	36	35	37	16	36	21	40	43	42	49	29	23
Contig102182_1579	31	22	30	30	29	27	39	35	32	16	33	17	39	43	36	46	27	22
Contig102182_1582	26	18	25	28	22	21	33	25	33	14	23	14	33	38	30	34	21	17
Contig102182_1589	21	13	21	18	17	17	22	19	20	11	15	12	21	27	23	25	17	16
Contig102182_1757	28	14	25	18	11	20	20	24	31	12	37	18	31	42	32	57	18	12
Contig102182_1776	36	25	33	30	22	28	31	35	41	25	39	22	39	43	37	46	30	26
Contig102182_1803	24	18	24	28	18	26	28	29	25	25	30	16	22	36	32	37	24	20
Contig102182_1856	21	16	18	19	13	17	25	20	24	19	23	13	23	23	26	34	20	14
Contig102182_1899	25	22	25	26	21	15	25	22	24	18	24	17	26	30	30	33	25	20
Contig102182_1901	24	21	24	28	21	17	22	23	24	20	25	15	30	31	31	32	25	21
Contig102182_1903	30	21	26	26	19	17	22	24	26	19	28	19	27	33	29	38	26	20
Contig102182_1905	29	21	28	23	22	17	23	24	28	19	24	19	32	35	32	40	27	20
Contig102182_1914	30	21	24	25	22	14	26	20	29	23	28	19	29	41	34	40	28	20
Contig102182_1917	31	19	27	26	25	15	25	22	29	19	26	21	24	42	33	39	30	23
Contig102182_2048	17	16	16	16	14	15	18	11	11	7	11	13	18	20	15	24	16	10
Contig102182_2062	14	16	15	17	14	14	17	9	14	10	14	13	17	18	17	24	18	14
Contig102196_721	19	16	19	15	15	14	18	10	32	29	20	19	40	31	23	27	27	20
Contig1022_7580	16	11	15	14	9	14	9	10	12	8	11	7	17	14	10	14	9	14
Contig102218_670	18	20	12	23	19	11	24	18	21	23	27	15	25	31	28	29	28	27
Contig102218_5346	18	7	15	20	12	11	14	20	21	26	36	14	25	30	31	32	27	12
Contig102218_5416	17	14	20	17	16	15	16	26	21	27	43	17	29	33	36	46	33	19
Contig102218_5426	16	12	28	20	19	15	13	31	22	34	48	11	36	35	29	45	35	18
Contig102218_5430	12	11	21	16	13	12	10	32	18	37	50	16	27	40	30	51	31	24
Contig102218_5485	14	13	17	18	8	12	22	20	15	19	39	11	27	34	28	34	19	12
Contig102218_5502	19	22	4	31	15	10	20	20	21	24	35	16	33	40	30	35	23	20
Contig102283_2100	13	12	15	14	6	10	15	14	11	13	13	9	17	18	14	16	13	11
Contig102283_2112	20	18	16	15	7	18	9	15	15	20	25	11	19	24	21	19	18	17
Contig102283_2118	14	19	17	14	7	10	15	15	18	14	28	13	16	18	25	20	18	16
Contig102297_2203	17	12	15	25	4	12	23	18	21	19	22	11	31	15	16	19	17	19
Contig102297_2977	26	20	39	32	18	22	41	25	34	27	26	20	42	36	33	34	35	25
Contig102297_2981	24	15	32	37	22	17	46	26	36	29	41	21	51	41	31	30	37	37
Contig102297_2998	19	13	15	16	12	16	11	16	13	11	21	6	23	17	16	18	14	16
Contig1023_14087	9	11	8	15	10	9	13	8	19	9	2	8	5	12	6	10	7	8
Contig102325_6424	29	22	17	24	12	12	24	22	22	34	39	15	33	35	39	39	23	17
Contig102325_6437	19	23	17	23	9	10	24	18	20	33	31	7	31	29	32	31	21	17
Contig102325_6461	19	18	20	17	13	14	18	25	18	26	24	16	29	38	36	37	27	22
Contig102325_6469	21	19	18	19	14	17	22	25	20	20	29	20	31	36	35	39	29	24
Contig102325_6909	9	10	14	12	9	12	8	8	17	10	7	16	21	18	20	23	10	17
Contig102325_6934	12	10	10	11	14	9	13	9	20	13	7	18	21	19	12	17	13	17
Contig102330_6860	14	15	16	14	18	15	21	14	13	25	12	9	24	13	12	18	18	20
Contig10234_2908	15	15	21	18	14	17	19	16	23	18	34	21	30	33	47	49	21	21
Contig10234_2914	12	14	26	9	18	17	22	17	23	16	35	21	27	36	41	45	24	19
Contig102378_967	12	19	15	18	12	7	13	22	19	18	22	10	13	19	26	12	28	11
Contig102394_2844	13	8	12	13	2	1	1	2	17	2	6	11	21	5	1	2	2	22
Contig102394_2860	27	12	22	24	9	11	15	11	27	20	22	15	29	24	27	23	20	19
Contig1024_1356	28	25	23	28	18	13	26	23	30	32	38	22	44	41	52	52	28	27
Contig1024_1363	26	30	28	28	25	18	31	27	35	36	40	32	52	51	60	49	34	31
Contig1024_6259	18	20	22	24	20	16	26	25	25	34	46	24	39	37	43	44	31	22
Contig1024_6303	20	13	15	21	10	9	15	20	18	24	23	14	27	36	28	31	23	23
Contig1024_6347	18	12	11	18	15	4	15	20	13	30	26	17	25	36	38	29	21	21
Contig1024_8625	17	13	16	22	9	13	17	24	20	18	5	20	21	24	14	14	15	16
Contig1024_10259	10	14	12	18	11	10	14	18	14	11	10	11	21	22	18	25	17	16
Contig1024_10262	10	15	13	19	12	12	21	19	18	14	12	12	21	27	22	26	23	18
Contig102459_524	12	8	0	0	5	7	7	0	0	0	0	6	12	0	0	0	0	11
Contig102459_539	14	18	12	14	11	15	14	7	19	18	13	17	21	13	19	17	13	23
Contig102480_47	9	36	17	37	26	31	37	31	18	10	36	25	19	23	46	21	15	37
Contig102480_78	11	18	12	13	18	17	23	21	9	4	20	16	12	19	20	18	9	24
Contig102518_6472	12	15	16	9	10	8	15	12	11	15	17	7	23	17	20	19	13	14
Contig102570_36	17	10	16	15	10	9	19	19	21	16	34	17	24	40	31	37	25	19
Contig102570_46	15	10	14	12	10	8	21	15	18	22	33	12	24	37	33	30	23	24
Contig102588_3842	16	14	16	22	16	13	19	21	20	30	20	22	18	27	32	30	19	16
Contig102588_3851	17	14	19	15	18	12	19	21	24	29	16	21	18	28	37	27	20	24
Contig10259_6222	18	13	18	17	17	8	18	20	16	16	10	9	24	32	24	27	21	20
Contig102652_2328	24	20	23	18	15	15	26	21	28	32	42	16	38	37	39	44	34	24
Contig102652_2344	15	17	18	20	14	15	25	21	24	32	47	16	38	36	49	43	33	24
Contig102652_2359	23	15	22	23	11	17	26	23	23	45	45	18	40	43	43	50	27	26
Contig102652_2370	20	11	13	19	9	12	19	19	23	39	33	14	31	36	36	40	21	18
Contig102652_2372	19	10	15	18	10	12	17	19	20	35	32	12	26	30	33	40	19	17
Contig102652_2593	20	15	18	22	12	9	23	19	24	22	25	18	32	37	37	35	16	19
Contig102652_2635	16	20	20	14	15	11	29	17	26	40	39	13	34	36	34	47	25	18
Contig102652_2673	25	24	23	28	12	18	32	28	33	37	37	21	40	44	43	48	26	25
Contig102652_2675	21	17	14	25	11	19	28	27	29	32	31	15	35	38	41	44	28	24
Contig102652_2701	20	21	21	24	16	14	24	20	22	28	41	16	34	38	39	49	23	22
Contig102652_2712	18	15	13	21	9	9	25	14	22	27	37	17	37	30	33	43	21	14
Contig102652_2714	15	12	17	25	8	9	23	17	16	28	36	16	31	31	33	36	24	15
Contig102652_2751	16	21	23	24	15	13	29	27	27	42	38	10	41	38	46	49	42	26
Contig102652_2784	24	12	22	23	18	15	30	24	18	38	41	18	35	42	35	40	25	20
Contig102652_2787	19	10	18	18	16	12	20	24	13	30	35	14	28	35	32	35	20	20
Contig102657_788	13	10	11	13	9	9	7	7	17	14	24	15	15	17	15	21	4	14
Contig102657_938	15	13	24	23	10	10	13	17	18	17	22	10	20	29	29	31	24	18
Contig102657_948	16	11	20	22	10	11	8	11	19	16	28	11	20	26	29	31	22	17
Contig10269_1483	12	11	9	8	10	9	24	12	14	9	11	13	17	17	21	22	24	20
Contig10269_1486	10	11	10	9	13	9	24	11	14	13	12	11	17	17	20	21	25	19
Contig10269_1492	12	10	10	9	12	7	20	8	13	12	12	7	17	14	19	19	23	16
Contig10269_1938	13	10	9	12	6	5	12	11	12	13	12	11	18	18	13	15	2	14
Contig10269_1953	22	14	15	21	10	10	24	17	21	24	21	14	35	38	23	32	2	21
Contig102698_260	19	15	25	20	13	14	18	12	18	32	37	19	29	38	39	29	24	15
Contig102698_319	18	12	13	18	11	10	12	9	13	22	33	12	34	37	29	33	17	20
Contig102698_326	12	11	8	13	14	10	13	6	15	28	27	8	30	32	28	28	12	21
Contig102698_330	18	10	14	11	15	10	14	5	16	20	33	4	16	33	20	21	1	23
Contig102698_333	20	17	13	16	18	12	14	9	18	34	33	13	34	34	31	31	13	23
Contig102698_1784	23	11	16	25	12	10	26	18	20	30	34	14	23	29	33	25	34	23
Contig102698_1809	27	14	30	29	14	14	28	24	24	47	56	23	41	40	52	50	42	29
Contig102698_1846	28	10	26	19	17	23	25	18	15	44	55	16	35	31	44	48	28	21
Contig102698_1850	25	8	24	22	20	23	24	17	17	45	47	16	35	36	42	40	26	21
Contig102698_1869	27	16	25	26	22	22	24	14	23	49	47	18	44	48	58	56	40	28
Contig102698_1885	25	18	22	23	17	18	23	14	22	41	51	17	44	47	47	52	52	33
Contig102698_1889	25	15	19	24	16	17	24	15	25	36	52	17	41	47	44	50	45	29
Contig102698_1893	19	19	17	27	16	14	20	19	20	31	47	17	41	38	42	48	40	29
Contig102698_1916	27	14	23	21	12	9	20	18	21	28	46	13	39	31	48	42	35	14
Contig102698_1936	32	17	32	27	12	14	25	22	20	36	58	13	40	38	52	46	39	19
Contig102698_1948	34	24	40	38	19	20	36	33	32	31	68	20	53	55	66	60	51	32
Contig102698_1966	33	24	39	30	21	24	35	24	34	45	63	23	50	45	58	64	52	30
Contig102698_1979	24	19	28	23	18	20	24	20	24	37	54	10	25	33	45	49	33	24
Contig102698_1987	17	13	21	18	16	13	19	21	16	28	46	3	12	31	41	46	30	21
Contig102698_2074	16	20	19	20	13	8	20	19	15	34	54	9	29	26	51	38	33	13
Contig102698_4924	9	12	12	13	18	14	16	14	17	24	11	13	20	17	11	10	14	25
Contig102733_266	22	18	10	17	14	17	17	13	19	30	22	16	26	24	26	19	25	27
Contig102733_313	21	18	15	25	15	20	18	16	23	24	26	18	25	31	43	29	29	31
Contig102733_328	21	20	19	24	14	21	20	18	26	36	25	22	31	41	42	27	28	28
Contig102733_457	20	19	26	25	20	15	23	28	30	42	35	18	43	46	41	33	32	33
Contig102733_486	23	15	17	21	15	17	22	18	27	39	53	13	34	42	42	39	31	27
Contig102733_490	22	15	17	22	14	22	23	16	22	34	51	14	30	41	42	44	27	25
Contig102733_736	22	11	17	25	18	12	24	16	13	35	48	10	41	40	57	49	37	24
Contig102733_787	19	18	20	19	11	13	22	17	20	35	46	7	32	25	33	41	24	19
Contig102733_790	22	16	18	18	9	13	19	18	19	34	47	11	30	23	33	36	23	23
Contig102772_5239	23	19	20	26	25	19	22	23	25	13	7	33	12	30	20	14	18	26
Contig102815_138	13	5	15	14	10	11	13	14	15	8	7	10	11	12	9	7	7	14
Contig102815_144	13	9	17	16	13	15	17	19	23	12	9	13	16	16	14	11	10	18
Contig102815_276	12	9	15	12	8	14	11	16	11	7	12	6	10	13	16	8	11	12
Contig102815_579	9	12	15	13	6	9	7	11	6	17	19	5	19	18	28	9	15	15
Contig102815_582	12	14	18	15	8	13	14	13	12	20	20	8	19	18	27	17	19	15
Contig102815_607	15	12	20	21	12	13	17	15	12	23	17	14	21	21	21	18	17	16
Contig102815_717	23	20	29	28	21	22	31	29	28	28	34	25	32	35	37	30	31	29
Contig102815_736	39	29	40	41	27	28	40	42	43	44	51	29	50	48	49	53	42	42
Contig102815_738	28	25	33	33	19	25	32	32	31	32	41	24	40	45	36	47	30	38
Contig102815_741	11	10	12	14	9	6	6	15	8	11	13	4	16	9	9	15	9	14
Contig102815_1152	39	32	36	32	31	36	34	33	39	29	32	33	47	35	37	38	37	43
Contig102815_1170	28	22	23	22	19	29	22	21	26	15	22	30	34	29	28	27	14	26
Contig102815_1558	26	18	27	31	25	27	32	27	32	32	42	24	31	38	33	36	31	30
Contig102815_1563	36	22	30	30	32	25	30	37	36	38	44	23	38	43	44	45	36	35
Contig102838_1119	15	18	13	15	11	15	19	15	20	14	15	14	15	20	15	19	16	18
Contig102838_1139	18	19	17	20	16	17	24	21	24	20	18	15	22	17	19	16	16	17
Contig102838_1462	39	42	35	37	35	37	43	37	36	33	21	25	42	43	36	40	31	33
Contig102838_1545	40	56	50	54	41	37	52	55	46	52	33	42	49	62	59	44	52	49
Contig102838_1580	23	21	24	32	28	24	28	26	33	28	16	19	28	30	30	27	23	24
Contig102838_1740	23	16	19	26	18	21	28	18	24	24	18	16	32	29	19	20	21	24
Contig102838_1747	18	15	15	14	16	17	17	21	16	16	18	13	25	19	16	17	15	20
Contig102838_1781	26	33	30	34	29	33	36	30	33	28	23	24	36	34	38	27	33	28
Contig102838_1795	47	59	55	62	49	55	67	59	48	56	54	46	66	57	65	60	59	52
Contig102838_1817	18	21	22	22	22	14	19	22	14	22	18	21	24	20	20	24	26	20
Contig102902_2091	43	23	29	34	3	19	7	42	31	12	5	5	44	55	38	43	9	25
Contig102994_469	22	14	17	16	16	13	16	22	17	25	34	18	29	26	37	29	23	22
Contig102994_476	14	15	17	19	14	9	19	15	17	28	31	17	30	29	27	30	20	23
Contig102994_639	20	18	24	27	15	15	32	26	30	49	54	17	39	41	48	48	50	26
Contig102994_648	17	18	21	22	13	9	23	20	23	40	47	15	40	35	32	39	37	25
Contig102994_661	22	21	27	23	12	11	25	24	29	37	45	19	42	45	44	40	36	23
Contig102994_666	21	18	25	20	9	12	24	24	29	32	39	21	37	38	41	40	34	23
Contig102994_679	23	21	24	23	9	14	34	24	27	45	41	21	43	49	49	49	40	28
Contig102994_681	25	17	23	24	9	16	30	23	26	42	41	18	30	46	43	48	37	25
Contig102994_767	27	21	23	23	19	12	29	30	20	38	44	19	42	40	52	45	37	29
Contig102994_804	23	24	21	31	12	17	26	24	29	37	42	16	36	32	47	40	39	24
Contig102994_811	25	27	25	36	15	17	34	27	36	41	51	16	38	40	56	41	46	33
Contig102994_838	17	13	17	19	9	13	22	20	18	36	30	10	32	28	33	26	27	19
Contig102998_1609	23	13	23	26	16	18	18	32	28	43	24	33	38	36	32	30	31	41
Contig102998_1953	15	12	17	11	15	9	18	18	16	16	20	11	18	21	21	18	18	21
Contig102998_1959	16	13	10	20	13	11	17	15	13	12	15	13	14	19	19	19	13	13
Contig102998_1972	18	8	13	16	13	8	14	17	16	17	18	13	16	21	23	18	18	16
Contig102998_2099	12	16	13	15	10	11	13	14	13	28	24	14	20	19	24	20	20	18
Contig102998_2108	13	13	12	13	10	9	17	19	14	28	24	15	21	18	21	17	21	16
Contig102998_2210	12	15	13	9	11	11	16	11	15	24	15	10	17	12	22	19	9	15
Contig102998_2221	2	3	5	1	2	1	3	5	3	6	11	4	14	10	6	8	15	6
Contig102998_2231	12	11	14	9	10	11	15	14	11	19	18	11	19	17	20	18	19	19
Contig103018_2289	11	12	17	14	9	10	15	8	17	23	17	7	17	23	27	15	18	15
Contig103019_999	17	15	21	20	12	10	19	16	14	22	12	11	28	21	33	23	28	17
Contig103019_1016	19	10	18	18	12	11	18	18	17	19	21	10	28	16	31	22	28	17
Contig103020_4894	17	15	18	16	14	10	23	12	30	29	40	15	19	35	42	34	33	15
Contig103020_4906	27	13	20	28	11	20	19	20	33	20	41	11	29	35	37	37	36	16
Contig103020_4916	21	17	24	32	15	15	25	22	39	41	41	17	33	40	44	36	47	18
Contig103052_3414	9	12	14	6	14	14	26	15	9	5	5	11	16	21	21	16	19	14
Contig103052_3417	15	16	13	9	17	12	24	17	14	5	7	16	26	23	20	18	20	14
Contig103096_1733	12	11	14	12	8	4	18	11	16	32	19	12	27	27	20	23	17	12
Contig103096_1818	19	12	27	22	10	13	19	19	23	21	29	15	28	37	40	47	22	19
Contig103096_1828	18	14	19	22	10	7	19	18	25	15	23	9	19	34	40	38	21	15
Contig1031_14644	20	18	23	22	17	12	20	25	26	28	26	21	35	22	32	33	31	35
Contig103147_8226	20	18	19	27	10	10	23	16	17	29	33	11	27	26	38	38	20	20
Contig103154_1973	15	25	28	20	12	13	22	21	24	28	33	20	44	30	2	42	29	32
Contig103180_67	16	16	19	13	11	6	19	23	17	24	48	18	38	38	32	43	16	27
Contig103180_79	17	17	16	22	15	10	19	17	25	44	51	18	35	40	28	48	20	23
Contig103180_99	17	13	18	18	11	13	21	14	23	36	57	17	35	48	22	45	21	17
Contig103186_2987	0	5	0	1	6	1	0	1	8	0	39	4	16	13	8	16	11	17
Contig103186_2999	18	12	18	20	7	12	19	19	16	22	43	15	24	45	38	39	27	22
Contig103186_3002	17	13	15	17	8	8	21	17	18	16	37	16	26	43	36	37	31	20
Contig103223_10912	16	8	12	15	13	11	14	7	12	13	15	10	16	16	15	17	15	13
Contig103223_10922	11	7	10	10	9	9	10	9	8	8	9	7	8	11	9	10	10	9
Contig103311_9896	10	9	6	10	10	11	11	8	12	9	3	5	16	26	21	22	6	14
Contig103363_101	22	6	31	18	14	19	23	21	19	18	46	10	45	43	29	32	0	31
Contig103363_107	24	19	26	29	17	15	23	23	23	41	53	12	43	46	43	49	21	27
Contig1034_23064	11	5	17	6	10	12	14	12	15	23	21	14	23	26	20	34	10	15
Contig1034_23109	7	12	12	11	9	8	14	5	19	16	19	14	24	26	29	21	13	12
Contig103405_149	14	12	13	15	8	4	16	20	15	17	25	13	30	29	34	31	18	20
Contig103405_154	15	13	14	20	10	5	15	19	15	22	27	7	30	30	37	29	19	21
Contig103405_170	14	15	16	21	6	7	9	18	2	13	29	19	40	39	38	39	28	23
Contig103405_214	15	18	19	21	11	10	20	12	19	26	8	13	26	31	29	37	22	8
Contig103455_4408	10	5	7	6	7	11	7	11	1	14	29	1	19	12	21	18	16	13
Contig103456_3111	14	11	12	10	8	9	12	12	11	21	24	7	13	26	28	26	16	13
Contig103456_3993	13	11	11	10	8	6	13	15	14	18	8	12	16	15	13	12	14	12
Contig103483_2610	12	12	11	8	15	11	12	12	15	9	12	14	14	12	14	9	8	14
Contig103503_7021	16	15	14	19	12	12	17	22	23	28	36	19	40	39	42	37	29	24
Contig103503_7028	23	17	17	28	17	7	21	26	24	34	39	20	44	41	45	48	33	25
Contig103503_7054	11	13	1	16	13	5	19	9	1	14	16	0	1	3	14	18	19	1
Contig103503_7067	18	14	16	20	14	4	15	14	17	21	28	16	26	29	39	33	19	20
Contig103503_7072	17	21	15	16	16	5	18	16	17	18	25	17	28	28	38	31	21	16
Contig10351_1020	17	16	18	26	14	12	20	16	26	35	40	19	33	28	40	45	25	24
Contig10351_1056	17	20	20	27	18	14	30	27	29	31	53	17	42	46	47	53	35	24
Contig10351_1105	27	19	13	30	9	14	23	24	28	43	53	27	33	31	43	43	31	25
Contig103542_1765	19	15	23	13	12	6	10	18	20	26	31	22	34	33	33	32	26	22
Contig103542_1813	12	16	14	11	4	5	17	16	24	32	39	18	30	33	38	23	31	18
Contig103587_385	15	15	17	12	11	9	14	14	12	22	20	9	25	23	22	25	17	14
Contig103587_652	30	22	18	20	25	22	32	32	22	29	44	26	42	47	43	46	31	31
Contig103596_5094	21	11	14	13	16	17	25	19	28	19	25	18	35	29	19	31	24	23
Contig103618_2452	10	12	15	20	6	8	17	14	14	23	35	5	29	35	44	28	23	17
Contig103618_2456	15	12	25	22	7	12	15	23	19	32	43	9	35	44	50	34	35	25
Contig103638_1789	17	18	22	33	12	19	15	17	22	25	12	15	22	23	28	16	24	21
Contig103638_1872	24	23	14	23	14	27	17	21	24	23	7	16	30	36	24	23	23	24
Contig103645_2496	21	15	17	19	23	21	27	21	17	14	6	21	18	14	12	18	12	14
Contig103645_4225	18	18	19	22	18	13	30	21	22	28	25	19	25	25	27	28	29	13
Contig103645_4302	15	10	18	19	14	8	21	13	15	18	25	9	21	25	25	27	20	16
Contig103645_4308	25	22	25	27	21	13	34	20	29	31	38	14	37	38	38	43	31	21
Contig103678_2404	12	22	8	16	12	18	19	8	20	14	5	20	13	11	15	12	9	19
Contig103686_523	15	8	12	15	13	6	22	10	13	8	30	7	24	15	20	26	12	15
Contig103727_7530	17	17	21	18	14	9	16	21	20	19	11	18	19	18	15	19	14	14
Contig103727_7533	24	19	23	20	14	12	22	25	26	22	16	19	26	23	19	19	15	16
Contig10373_231	27	18	26	28	20	21	25	22	13	18	36	15	29	41	40	35	27	15
Contig10373_235	25	18	28	30	20	21	25	19	15	18	32	14	26	40	39	44	26	14
Contig10373_367	24	18	26	13	15	18	14	17	13	13	20	17	28	24	30	37	24	18
Contig10373_373	28	22	32	25	18	21	23	21	17	15	31	22	36	39	36	48	31	23
Contig10373_375	26	20	32	24	18	22	19	20	17	18	35	20	43	43	42	53	31	24
Contig10373_404	34	28	42	32	33	26	35	24	34	30	49	36	49	47	47	62	44	40
Contig10373_609	22	17	23	25	13	25	20	19	10	12	12	22	18	34	25	35	27	14
Contig10373_619	16	13	18	16	16	15	18	15	8	8	8	22	14	28	25	28	20	15
Contig103771_378	11	19	28	15	19	7	24	14	34	34	32	15	26	17	28	21	17	17
Contig103771_386	7	22	37	14	21	4	25	13	29	37	21	13	22	17	32	16	18	15
Contig103771_393	12	16	19	15	15	3	17	16	37	30	32	9	27	2	36	14	11	16
Contig103771_456	15	18	9	16	10	14	18	15	14	29	15	15	22	22	21	23	10	15
Contig103814_2263	21	16	17	16	12	12	21	22	21	35	19	13	29	34	32	21	19	21
Contig103883_11258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Contig103883_11409	24	25	25	18	26	17	30	22	15	15	5	20	18	25	18	18	9	30
Contig103951_3406	26	24	25	29	22	21	29	26	39	15	25	30	35	37	26	30	27	31
Contig103951_3521	20	14	17	16	16	14	19	17	19	20	18	16	16	25	20	20	16	24
Contig103951_3926	26	15	17	27	10	19	25	21	20	30	31	26	41	36	48	46	30	22
Contig103977_4534	9	11	13	10	11	6	10	14	13	15	17	7	19	14	22	17	12	5
Contig104009_1457	19	14	24	18	13	10	23	24	25	29	24	12	37	23	33	32	28	24
Contig104009_1529	14	17	21	22	12	16	19	16	21	36	15	14	29	27	34	33	31	25
Contig104009_1544	14	13	16	20	14	14	17	16	23	29	15	16	17	19	27	22	26	14
Contig104009_1547	16	15	18	17	14	14	19	18	23	29	13	12	23	20	22	29	28	13
Contig104029_1208	11	11	11	13	15	13	8	17	22	23	11	21	22	20	19	20	20	22
Contig104029_1263	17	16	15	15	16	13	14	19	20	17	23	16	23	26	26	24	20	20
Contig104047_660	16	13	12	23	15	12	13	21	19	14	15	16	23	18	23	15	23	17
Contig104047_674	18	11	9	20	11	19	16	21	26	10	13	12	23	22	29	24	25	21
Contig104047_716	16	22	8	15	13	14	17	21	15	24	17	10	18	26	22	23	18	17
Contig104047_789	21	17	19	18	16	16	26	19	25	25	18	14	32	36	34	36	27	16
Contig104047_800	21	21	20	22	20	18	27	23	25	26	25	17	28	36	42	36	28	18
Contig104047_807	27	19	26	29	20	18	25	21	24	36	26	24	30	40	45	40	27	27
Contig104047_819	28	24	35	32	18	27	29	29	29	35	30	25	32	38	49	34	37	28
Contig104047_854	22	17	22	15	15	18	21	19	25	31	19	21	22	29	33	25	25	24
Contig104047_859	21	15	20	16	16	17	18	16	23	21	17	18	19	30	25	24	22	17
Contig104064_2670	18	19	14	21	18	4	20	16	15	19	9	17	24	24	20	21	12	26
Contig104064_2685	14	11	14	14	13	6	19	18	14	17	6	17	19	20	19	22	18	19
Contig104139_12	16	23	21	23	13	9	20	13	20	19	11	16	19	18	13	10	19	14
Contig104145_10236	19	19	21	12	11	11	17	19	17	24	37	7	19	35	41	39	25	10
Contig104145_10241	16	25	25	14	10	14	19	18	22	27	43	11	20	41	47	46	30	13
Contig104145_10248	10	21	20	16	8	7	14	11	21	25	39	7	24	37	47	43	19	15
Contig104145_10261	17	15	15	15	9	7	19	12	21	30	43	8	22	31	36	43	22	12
Contig104145_15381	12	20	10	9	8	10	18	5	17	11	5	17	17	20	9	17	20	13
Contig104145_15392	19	25	16	9	10	10	25	12	21	14	3	20	13	27	9	13	25	18
Contig104145_15413	10	10	12	8	8	8	12	12	14	14	2	13	10	20	10	8	17	7
Contig104145_17143	16	15	13	10	13	8	8	15	15	12	3	13	16	20	17	15	11	11
Contig104149_4763	8	12	11	11	5	5	12	13	19	19	27	10	17	27	23	23	19	18
Contig104178_12456	5	9	11	12	7	6	8	5	13	5	5	6	8	8	12	10	10	4
Contig104198_7100	32	10	17	17	8	11	21	27	21	15	23	10	23	25	30	24	13	17
Contig104198_11805	19	15	15	17	18	7	21	16	17	22	30	14	26	38	35	36	24	22
Contig104198_11872	15	17	9	15	14	10	12	13	9	18	22	9	25	24	25	29	18	15
Contig104198_11990	6	10	9	9	7	4	12	4	10	12	12	8	10	15	10	10	8	8
Contig104217_982	12	13	14	19	13	11	12	16	9	27	5	13	12	9	25	24	20	17
Contig104288_1072	14	18	22	24	16	10	22	16	31	33	48	14	35	40	45	39	35	16
Contig104288_1089	22	18	23	26	14	16	25	24	29	39	37	16	40	38	47	44	31	21
Contig104288_1096	22	17	16	25	14	14	19	25	24	35	29	16	34	34	41	39	30	23
Contig104288_1113	24	23	18	20	20	13	23	19	21	36	40	16	39	42	42	49	29	20
