id	contig	start	end	notes_gene	fst01
Contig43099_1_5597	Contig43099	1	5597	ID=OLUR_00016298;Name=OLUR_00016298;Alias=maker-Contig43099-snap-gene-0.2;Note=Protein of unknown function;Dbxref=CDD:cd15517,Gene3D:G3DSA:3.30.40.10,InterPro:IPR011011,InterPro:IPR013083,InterPro:IPR019787,MobiDBLite:mobidb-lite,Pfam:PF00628,SUPERFAMILY:SSF57903;	0.0601092896174863
Contig43099_1151_6614	Contig43099	1151	6614	ID=OLUR_00016299;Name=OLUR_00016299;Alias=maker-Contig43099-snap-gene-0.3;Note=Protein of unknown function;	0.0601092896174863
Contig82581_1_8230	Contig82581	1	8230	ID=OLUR_00023385;Name=OLUR_00023385;Alias=maker-Contig82581-snap-gene-0.2;Note=Similar to sas: Putative epidermal cell surface receptor (Drosophila melanogaster OX%3D7227);Dbxref=InterPro:IPR001007,ProSitePatterns:PS01208,ProSiteProfiles:PS50184,SMART:SM00214;Ontology_term=GO:0005515;SPID=Q04164;	0.0358208955223881
Contig62628_6431_14337	Contig62628	6431	14337	ID=OLUR_00011807;Name=OLUR_00011807;Alias=maker-Contig62628-snap-gene-0.3;Note=Similar to HPGDS: Hematopoietic prostaglandin D synthase (Gallus gallus OX%3D9031);Dbxref=CDD:cd03039,CDD:cd03192,Gene3D:G3DSA:1.20.1050.10,Gene3D:G3DSA:3.40.30.10,InterPro:IPR004045,InterPro:IPR004046,InterPro:IPR010987,InterPro:IPR036249,InterPro:IPR036282,Pfam:PF02798,Pfam:PF14497,ProSiteProfiles:PS50404,ProSiteProfiles:PS50405,SFLD:SFLDG00363,SFLD:SFLDG01205,SUPERFAMILY:SSF47616,SUPERFAMILY:SSF52833;Ontology_term=GO:0005515;SPID=O73888;	0.0511363636363636
Contig82836_5915_17133	Contig82836	5915	17133	ID=OLUR_00013576;Name=OLUR_00013576;Alias=maker-Contig82836-snap-gene-0.2;Note=Protein of unknown function;	0.0558139534883721
Contig36213_1_36933	Contig36213	1	36933	ID=OLUR_00002656;Name=OLUR_00002656;Alias=maker-Contig36213-snap-gene-0.1;Note=Similar to SLC7A9: b(0%2C+)-type amino acid transporter 1 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.20.1740.10;SPID=P82251;	0
Contig25936_23425_28134	Contig25936	23425	28134	ID=OLUR_00005296;Name=OLUR_00005296;Alias=maker-Contig25936-snap-gene-0.4;Note=Protein of unknown function;	0.0178571428571429
Contig25936_4709_32063	Contig25936	4709	32063	ID=OLUR_00005295;Name=OLUR_00005295;Alias=snap_masked-Contig25936-processed-gene-0.2;Note=Protein of unknown function;	0.0178571428571429
Contig67695_15875_29766	Contig67695	15875	29766	ID=OLUR_00006247;Name=OLUR_00006247;Alias=maker-Contig67695-snap-gene-0.5;Note=Similar to SACS: Sacsin (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:1.10.287.110,Gene3D:G3DSA:1.20.120.330,Gene3D:G3DSA:3.30.565.10,InterPro:IPR007842,InterPro:IPR036869,InterPro:IPR036890,MobiDBLite:mobidb-lite,Pfam:PF05168,SUPERFAMILY:SSF46565,SUPERFAMILY:SSF55874,SUPERFAMILY:SSF81593;SPID=Q9NZJ4;	0.0421686746987952
Contig41116_6886_26841	Contig41116	6886	26841	ID=OLUR_00003485;Name=OLUR_00003485;Alias=maker-Contig41116-snap-gene-0.4;Note=Similar to PCDHB18: Protocadherin beta-18 (Pan troglodytes OX%3D9598);Dbxref=CDD:cd11304,Gene3D:G3DSA:2.60.40.60,InterPro:IPR002126,InterPro:IPR015919,PRINTS:PR00205,ProSiteProfiles:PS50268,SMART:SM00112,SUPERFAMILY:SSF49313;Ontology_term=GO:0005509,GO:0007156,GO:0016020;SPID=Q5DRD4;	0.136244541484716
Contig74561_832_7123	Contig74561	832	7123	ID=OLUR_00024938;Name=OLUR_00024938;Alias=maker-Contig74561-snap-gene-0.2;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.10.20.90,InterPro:IPR000626,InterPro:IPR029071,ProSiteProfiles:PS50053,SUPERFAMILY:SSF54236;Ontology_term=GO:0005515;	0.0900692840646651
Contig74561_1_7123	Contig74561	1	7123	ID=OLUR_00024937;Name=OLUR_00024937;Alias=maker-Contig74561-snap-gene-0.3;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:1.20.120.1750,InterPro:IPR002867,Pfam:PF01485,SUPERFAMILY:SSF57850;	0.0900692840646651
Contig38_57109_82031	Contig38	57109	82031	ID=OLUR_00000267;Name=OLUR_00000267;Alias=maker-Contig38-snap-gene-0.14;Note=Similar to KIF16B: Kinesin-like protein KIF16B (Homo sapiens OX%3D9606);Dbxref=CDD:cd00060,Coils:Coil,Gene3D:G3DSA:2.60.200.20,Gene3D:G3DSA:3.30.1520.10,Gene3D:G3DSA:3.40.850.10,InterPro:IPR000253,InterPro:IPR001683,InterPro:IPR001752,InterPro:IPR008984,InterPro:IPR019821,InterPro:IPR027417,InterPro:IPR036871,InterPro:IPR036961,MobiDBLite:mobidb-lite,PRINTS:PR00380,Pfam:PF00225,Pfam:PF00498,Pfam:PF00787,ProSitePatterns:PS00411,ProSiteProfiles:PS50067,ProSiteProfiles:PS50195,SMART:SM00129,SMART:SM00312,SUPERFAMILY:SSF49879,SUPERFAMILY:SSF52540,SUPERFAMILY:SSF64268;Ontology_term=GO:0003777,GO:0005515,GO:0005524,GO:0007018,GO:0008017,GO:0035091;SPID=Q96L93;	-0.0065359477124183
Contig26863_12031_32228	Contig26863	12031	32228	ID=OLUR_00002467;Name=OLUR_00002467;Alias=snap_masked-Contig26863-processed-gene-0.1;Note=Similar to RXR: Retinoic acid receptor RXR (Lymnaea stagnalis OX%3D6523);Dbxref=CDD:cd06956,Gene3D:G3DSA:1.10.565.10,Gene3D:G3DSA:3.30.50.10,InterPro:IPR000536,InterPro:IPR001628,InterPro:IPR001723,InterPro:IPR013088,InterPro:IPR035500,MobiDBLite:mobidb-lite,PRINTS:PR00047,PRINTS:PR00398,Pfam:PF00104,Pfam:PF00105,ProSitePatterns:PS00031,ProSiteProfiles:PS51030,ProSiteProfiles:PS51843,SMART:SM00399,SMART:SM00430,SUPERFAMILY:SSF48508,SUPERFAMILY:SSF57716;Ontology_term=GO:0003677,GO:0003700,GO:0003707,GO:0005634,GO:0006355,GO:0008270,GO:0043565;SPID=Q5I7G2;	0.191709844559585
Contig34988_18238_35746	Contig34988	18238	35746	ID=OLUR_00004298;Name=OLUR_00004298;Alias=maker-Contig34988-snap-gene-0.3;Note=Similar to eef-2: Elongation factor 2 (Caenorhabditis elegans OX%3D6239);Dbxref=CDD:cd01681,CDD:cd03700,CDD:cd16261,Gene3D:G3DSA:2.40.30.10,Gene3D:G3DSA:3.30.230.10,Gene3D:G3DSA:3.30.70.240,Gene3D:G3DSA:3.30.70.870,Gene3D:G3DSA:3.40.50.300,Gene3D:G3DSA:3.90.1430.10,InterPro:IPR000640,InterPro:IPR000795,InterPro:IPR004161,InterPro:IPR005225,InterPro:IPR005517,InterPro:IPR009000,InterPro:IPR014721,InterPro:IPR020568,InterPro:IPR027417,InterPro:IPR031157,InterPro:IPR035647,PRINTS:PR00315,Pfam:PF00009,Pfam:PF00679,Pfam:PF03144,Pfam:PF03764,Pfam:PF14492,ProSitePatterns:PS00301,ProSiteProfiles:PS51722,SMART:SM00838,SMART:SM00889,SUPERFAMILY:SSF50447,SUPERFAMILY:SSF52540,SUPERFAMILY:SSF54211,SUPERFAMILY:SSF54980,TIGRFAM:TIGR00231;Ontology_term=GO:0003924,GO:0005525;SPID=P29691;	0
Contig62689_608_39373	Contig62689	608	39373	ID=OLUR_00003261;Name=OLUR_00003261;Alias=maker-Contig62689-snap-gene-0.2;Note=Similar to cops5: COP9 signalosome complex subunit 5 (Xenopus tropicalis OX%3D8364);Dbxref=CDD:cd08069,Gene3D:G3DSA:3.40.140.10,InterPro:IPR000555,InterPro:IPR037518,Pfam:PF01398,ProSiteProfiles:PS50249,SMART:SM00232,SUPERFAMILY:SSF102712;Ontology_term=GO:0005515;SPID=Q6P635;	0.168604651162791
Contig62689_118_36405	Contig62689	118	36405	ID=OLUR_00003260;Name=OLUR_00003260;Alias=maker-Contig62689-snap-gene-0.3;Note=Similar to Arfgef1: Brefeldin A-inhibited guanine nucleotide-exchange protein 1 (Mus musculus OX%3D10090);Dbxref=CDD:cd00171,Gene3D:G3DSA:1.10.1000.11,Gene3D:G3DSA:1.10.220.20,InterPro:IPR000904,InterPro:IPR015403,InterPro:IPR016024,InterPro:IPR023394,InterPro:IPR032629,InterPro:IPR032691,InterPro:IPR035999,MobiDBLite:mobidb-lite,Pfam:PF01369,Pfam:PF09324,Pfam:PF12783,Pfam:PF16213,ProSiteProfiles:PS50190,SMART:SM00222,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF48425;Ontology_term=GO:0005086,GO:0032012;SPID=G3X9K3;	0.168604651162791
Contig45462_1_18550	Contig45462	1	18550	ID=OLUR_00011867;Name=OLUR_00011867;Alias=maker-Contig45462-snap-gene-0.2;Note=Similar to Pcif1: Phosphorylated CTD-interacting factor 1 (Mus musculus OX%3D10090);Dbxref=CDD:cd00201,Gene3D:G3DSA:2.20.70.10,InterPro:IPR001202,InterPro:IPR022035,InterPro:IPR036020,MobiDBLite:mobidb-lite,Pfam:PF00397,Pfam:PF12237,ProSiteProfiles:PS50020,SMART:SM00456,SUPERFAMILY:SSF51045;Ontology_term=GO:0005515;SPID=P59114;	0.192949907235621
Contig408_19615_27287	Contig408	19615	27287	ID=OLUR_00006735;Name=OLUR_00006735;Alias=maker-Contig408-snap-gene-0.4;Note=Protein of unknown function;	0
Contig408_19681_28522	Contig408	19681	28522	ID=OLUR_00006736;Name=OLUR_00006736;Alias=maker-Contig408-snap-gene-0.7;Note=Similar to Thap1: THAP domain-containing protein 1 (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:3.30.40.180,InterPro:IPR006612,InterPro:IPR038441,Pfam:PF05485,ProSiteProfiles:PS50950,SMART:SM00692,SMART:SM00980,SUPERFAMILY:SSF57716;Ontology_term=GO:0003676;SPID=Q5U208;	0
Contig21236_1_15106	Contig21236	1	15106	ID=OLUR_00000659;Name=OLUR_00000659;Alias=snap_masked-Contig21236-processed-gene-0.1;Note=Protein of unknown function;	0.222543352601156
Contig50256_6966_21331	Contig50256	6966	21331	ID=OLUR_00008752;Name=OLUR_00008752;Alias=maker-Contig50256-snap-gene-0.3;Note=Protein of unknown function;	0.0148305084745763
Contig50256_4285_9693	Contig50256	4285	9693	ID=OLUR_00008751;Name=OLUR_00008751;Alias=maker-Contig50256-snap-gene-0.2;Note=Protein of unknown function;	0.0148305084745763
Contig98085_1_9155	Contig98085	1	9155	ID=OLUR_00022153;Name=OLUR_00022153;Alias=snap_masked-Contig98085-processed-gene-0.0;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0900473933649289
Contig494383_1_1778	Contig494383	1	1778	ID=OLUR_00031575;Name=OLUR_00031575;Alias=snap_masked-Contig494383-processed-gene-0.0;Note=Similar to LRP5: Low-density lipoprotein receptor-related protein 5 (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:2.120.10.30,InterPro:IPR000033,InterPro:IPR011042,Pfam:PF00058,ProSiteProfiles:PS51120,SMART:SM00135,SUPERFAMILY:SSF63825;SPID=O75197;	0.0222222222222222
Contig78492_1565_9703	Contig78492	1565	9703	ID=OLUR_00014977;Name=OLUR_00014977;Alias=maker-Contig78492-snap-gene-0.2;Note=Protein of unknown function;	0
Contig34461_5114_14210	Contig34461	5114	14210	ID=OLUR_00016334;Name=OLUR_00016334;Alias=snap_masked-Contig34461-processed-gene-0.1;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;	0.0050125313283208
Contig274_33417_49194	Contig274	33417	49194	ID=OLUR_00001744;Name=OLUR_00001744;Alias=maker-Contig274-snap-gene-0.6;Note=Similar to SEMA5B: Semaphorin-5B (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:2.20.100.10,InterPro:IPR000884,InterPro:IPR036383,Pfam:PF00090,ProSiteProfiles:PS50092,SMART:SM00209,SUPERFAMILY:SSF82895;SPID=Q9P283;	0
Contig69462_1_12810	Contig69462	1	12810	ID=OLUR_00017765;Name=OLUR_00017765;Alias=maker-Contig69462-snap-gene-0.4;Note=Similar to sca: Protein scabrous (Drosophila melanogaster OX%3D7227);Dbxref=Gene3D:G3DSA:3.90.215.10,Gene3D:G3DSA:4.10.530.10,InterPro:IPR002181,InterPro:IPR014715,InterPro:IPR014716,InterPro:IPR036056,Pfam:PF00147,ProSiteProfiles:PS51406,SMART:SM00186,SUPERFAMILY:SSF56496;SPID=P21520;	0.0317460317460317
Contig16263_15946_21812	Contig16263	15946	21812	ID=OLUR_00010189;Name=OLUR_00010189;Alias=maker-Contig16263-snap-gene-0.5;Note=Similar to Efcab6: EF-hand calcium-binding domain-containing protein 6 (Mus musculus OX%3D10090);Dbxref=CDD:cd00051,Gene3D:G3DSA:1.10.238.10,InterPro:IPR002048,InterPro:IPR011992,MobiDBLite:mobidb-lite,Pfam:PF13833,ProSiteProfiles:PS50222,SMART:SM00054,SUPERFAMILY:SSF47473;Ontology_term=GO:0005509;SPID=Q6P1E8;	0.104347826086957
Contig54624_1018_20276	Contig54624	1018	20276	ID=OLUR_00010982;Name=OLUR_00010982;Alias=snap_masked-Contig54624-processed-gene-0.0;Note=Similar to eif3d: Eukaryotic translation initiation factor 3 subunit D (Danio rerio OX%3D7955);Dbxref=Coils:Coil,Hamap:MF_03003,InterPro:IPR007783,MobiDBLite:mobidb-lite,PIRSF:PIRSF016281,Pfam:PF05091;Ontology_term=GO:0003743,GO:0005737,GO:0005852;SPID=Q6TH15;	0.0462724935732648
Contig58976_1_4577	Contig58976	1	4577	ID=OLUR_00018983;Name=OLUR_00018983;Alias=maker-Contig58976-snap-gene-0.2;Note=Similar to cpiB: Cystatin-A2 (Dictyostelium discoideum OX%3D44689);Dbxref=Gene3D:G3DSA:3.10.450.10,InterPro:IPR000010,InterPro:IPR001713,InterPro:IPR018073,PRINTS:PR00295,Pfam:PF00031,ProSitePatterns:PS00287,SUPERFAMILY:SSF54403;Ontology_term=GO:0004866,GO:0004869,GO:0005622;SPID=Q65YR7;	0.104838709677419
Contig58976_1992_11731	Contig58976	1992	11731	ID=OLUR_00018984;Name=OLUR_00018984;Alias=maker-Contig58976-snap-gene-0.3;Note=Similar to ANK1: Ankyrin-1 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00204,Gene3D:G3DSA:1.25.40.20,InterPro:IPR002110,InterPro:IPR020683,InterPro:IPR036770,MobiDBLite:mobidb-lite,PRINTS:PR01415,Pfam:PF00023,Pfam:PF12796,ProSiteProfiles:PS50088,ProSiteProfiles:PS50297,SMART:SM00248,SUPERFAMILY:SSF48403;Ontology_term=GO:0005515;SPID=P16157;	0.104838709677419
Contig27153_403_30402	Contig27153	403	30402	ID=OLUR_00000917;Name=OLUR_00000917;Alias=maker-Contig27153-snap-gene-0.7;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0699432892249527
Contig19970_3780_24454	Contig19970	3780	24454	ID=OLUR_00008656;Name=OLUR_00008656;Alias=maker-Contig19970-snap-gene-0.4;Note=Similar to nas-36: Zinc metalloproteinase nas-36 (Brugia malayi OX%3D6279);Dbxref=CDD:cd04280,Gene3D:G3DSA:3.40.390.10,InterPro:IPR001506,InterPro:IPR003582,InterPro:IPR006026,InterPro:IPR024079,InterPro:IPR034035,PRINTS:PR00480,Pfam:PF01400,Pfam:PF01549,ProSiteProfiles:PS51670,SMART:SM00235,SMART:SM00254,SUPERFAMILY:SSF55486;Ontology_term=GO:0004222,GO:0006508,GO:0008237,GO:0008270;SPID=D5FM38;	0
Contig0_10497_95068	Contig0	10497	95068	ID=OLUR_00000039;Name=OLUR_00000039;Alias=maker-Contig0-snap-gene-0.8;Note=Similar to WDR87: WD repeat-containing protein 87 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,Gene3D:G3DSA:1.25.10.10,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR011989,InterPro:IPR015943,InterPro:IPR016024,InterPro:IPR017986,InterPro:IPR036322,MobiDBLite:mobidb-lite,Pfam:PF00400,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF48371,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;SPID=Q6ZQQ6;	0
Contig50654_2283_19772	Contig50654	2283	19772	ID=OLUR_00002652;Name=OLUR_00002652;Alias=maker-Contig50654-snap-gene-0.9;Note=Similar to cep131: Centrosomal protein of 131 kDa (Danio rerio OX%3D7955);Dbxref=Coils:Coil,InterPro:IPR000048,MobiDBLite:mobidb-lite,ProSiteProfiles:PS50096;Ontology_term=GO:0005515;SPID=U3JAG9;	0.104761904761905
Contig35864_1165_41898	Contig35864	1165	41898	ID=OLUR_00002029;Name=OLUR_00002029;Alias=snap_masked-Contig35864-processed-gene-0.2;Note=Similar to Kcnh8: Potassium voltage-gated channel subfamily H member 8 (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd00038,CDD:cd00130,Coils:Coil,Gene3D:G3DSA:1.10.1200.260,Gene3D:G3DSA:1.10.287.70,Gene3D:G3DSA:2.60.120.10,Gene3D:G3DSA:3.30.450.20,InterPro:IPR000014,InterPro:IPR000595,InterPro:IPR000700,InterPro:IPR001610,InterPro:IPR003938,InterPro:IPR003967,InterPro:IPR005821,InterPro:IPR014710,InterPro:IPR018490,InterPro:IPR035965,MobiDBLite:mobidb-lite,PRINTS:PR01463,PRINTS:PR01470,Pfam:PF00027,Pfam:PF00520,Pfam:PF13426,ProSiteProfiles:PS50042,ProSiteProfiles:PS50112,ProSiteProfiles:PS50113,SMART:SM00086,SMART:SM00100,SUPERFAMILY:SSF51206,SUPERFAMILY:SSF55785,SUPERFAMILY:SSF81324,TIGRFAM:TIGR00229;Ontology_term=GO:0000155,GO:0000160,GO:0005216,GO:0005249,GO:0006811,GO:0006813,GO:0016020,GO:0055085;SPID=Q9QWS8;	0.0392156862745098
Contig29857_9507_22581	Contig29857	9507	22581	ID=OLUR_00006052;Name=OLUR_00006052;Alias=maker-Contig29857-snap-gene-0.2;Note=Similar to Tl: Protein toll (Drosophila melanogaster OX%3D7227);Dbxref=CDD:cd00054,Gene3D:G3DSA:2.10.25.10,Gene3D:G3DSA:3.40.50.10140,InterPro:IPR000157,InterPro:IPR000742,InterPro:IPR013032,InterPro:IPR035897,PRINTS:PR01537,Pfam:PF01582,ProSitePatterns:PS00022,ProSitePatterns:PS01186,ProSiteProfiles:PS50026,ProSiteProfiles:PS50104,SMART:SM00255,SUPERFAMILY:SSF52200,SUPERFAMILY:SSF57196;Ontology_term=GO:0005515,GO:0007165;SPID=P08953;	0.080091533180778
Contig155_4368_20058	Contig155	4368	20058	ID=OLUR_00004448;Name=OLUR_00004448;Alias=maker-Contig155-snap-gene-0.3;Note=Similar to Slc39a4: Zinc transporter ZIP4 (Rattus norvegicus OX%3D10116);Dbxref=MobiDBLite:mobidb-lite;SPID=A0JPN2;	0.171875
Contig66453_4613_14390	Contig66453	4613	14390	ID=OLUR_00016127;Name=OLUR_00016127;Alias=maker-Contig66453-snap-gene-0.1;Note=Similar to Mucin-like protein (Fragment) (Acropora millepora OX%3D45264);Dbxref=InterPro:IPR001846,Pfam:PF00094,ProSiteProfiles:PS51233;SPID=B3EWY9;	0.07
Contig70568_435_5228	Contig70568	435	5228	ID=OLUR_00027502;Name=OLUR_00027502;Alias=maker-Contig70568-snap-gene-0.2;Note=Similar to MRRF: Ribosome-recycling factor%2C mitochondrial (Bos taurus OX%3D9913);Dbxref=Coils:Coil,Gene3D:G3DSA:3.30.1360.40,InterPro:IPR036191,MobiDBLite:mobidb-lite,SUPERFAMILY:SSF55194;SPID=Q0VCQ4;	0.0888888888888889
Contig77428_933_13228	Contig77428	933	13228	ID=OLUR_00015801;Name=OLUR_00015801;Alias=maker-Contig77428-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0147058823529412
Contig22654_1_42632	Contig22654	1	42632	ID=OLUR_00000703;Name=OLUR_00000703;Alias=maker-Contig22654-snap-gene-0.11;Note=Similar to BAZ2B: Bromodomain adjacent to zinc finger domain protein 2B (Gallus gallus OX%3D9031);Dbxref=CDD:cd05503,Coils:Coil,Gene3D:G3DSA:1.20.920.10,Gene3D:G3DSA:3.30.890.10,InterPro:IPR001487,InterPro:IPR001739,InterPro:IPR011011,InterPro:IPR016177,InterPro:IPR028941,InterPro:IPR036427,InterPro:IPR037374,MobiDBLite:mobidb-lite,PRINTS:PR00503,Pfam:PF00439,Pfam:PF01429,Pfam:PF15613,ProSiteProfiles:PS50014,ProSiteProfiles:PS50982,SMART:SM00297,SMART:SM00391,SUPERFAMILY:SSF47370,SUPERFAMILY:SSF54171,SUPERFAMILY:SSF57903;Ontology_term=GO:0003677,GO:0005515,GO:0005634;SPID=Q9DE13;	0.15979381443299
Contig34298_13092_51114	Contig34298	13092	51114	ID=OLUR_00001738;Name=OLUR_00001738;Alias=maker-Contig34298-snap-gene-0.4;Note=Similar to BIRC6: Baculoviral IAP repeat-containing protein 6 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00022,Gene3D:G3DSA:1.10.1170.10,InterPro:IPR001370,InterPro:IPR019775,InterPro:IPR036322,MobiDBLite:mobidb-lite,Pfam:PF00653,ProSitePatterns:PS00678,ProSiteProfiles:PS50143,SMART:SM00238,SUPERFAMILY:SSF50978,SUPERFAMILY:SSF57924;Ontology_term=GO:0005515;SPID=Q9NR09;	0.371428571428571
Contig41893_1_9969	Contig41893	1	9969	ID=OLUR_00012781;Name=OLUR_00012781;Alias=maker-Contig41893-snap-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0
Contig31158_1002_6774	Contig31158	1002	6774	ID=OLUR_00025425;Name=OLUR_00025425;Alias=maker-Contig31158-snap-gene-0.1;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.00203252032520325
Contig126830_735_5715	Contig126830	735	5715	ID=OLUR_00026167;Name=OLUR_00026167;Alias=maker-Contig126830-snap-gene-0.0;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,Pfam:PF00096,Pfam:PF13894,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;Ontology_term=GO:0003676;	0
Contig46346_8563_18848	Contig46346	8563	18848	ID=OLUR_00005889;Name=OLUR_00005889;Alias=maker-Contig46346-snap-gene-0.3;Note=Protein of unknown function;Dbxref=Gene3D:G3DSA:4.10.1240.10,InterPro:IPR001879,InterPro:IPR036445,Pfam:PF02793,ProSiteProfiles:PS50227,SUPERFAMILY:SSF111418;Ontology_term=GO:0004930,GO:0016020;	0.234750462107209
Contig308_249_28454	Contig308	249	28454	ID=OLUR_00002059;Name=OLUR_00002059;Alias=maker-Contig308-snap-gene-0.5;Note=Similar to METTL16: RNA N6-adenosine-methyltransferase METTL16 (Homo sapiens OX%3D9606);Dbxref=CDD:cd02440,Coils:Coil,Gene3D:G3DSA:3.40.50.150,InterPro:IPR010286,InterPro:IPR017182,InterPro:IPR029063,MobiDBLite:mobidb-lite,PIRSF:PIRSF037350,Pfam:PF05971,SUPERFAMILY:SSF53335;Ontology_term=GO:0008168;SPID=Q86W50;	0.0114942528735632
Contig2337_1_25865	Contig2337	1	25865	ID=OLUR_00007800;Name=OLUR_00007800;Alias=maker-Contig2337-snap-gene-0.2;Note=Similar to Vwa7: von Willebrand factor A domain-containing protein 7 (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:3.40.50.410,InterPro:IPR036465,SUPERFAMILY:SSF53300;SPID=Q6MG64;	-0.0022271714922049
Contig82002_1466_13796	Contig82002	1466	13796	ID=OLUR_00014290;Name=OLUR_00014290;Alias=maker-Contig82002-snap-gene-0.4;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.00341296928327645
Contig32151_991_23070	Contig32151	991	23070	ID=OLUR_00007041;Name=OLUR_00007041;Alias=maker-Contig32151-snap-gene-0.2;Note=Similar to Edil3: EGF-like repeat and discoidin I-like domain-containing protein 3 (Mus musculus OX%3D10090);Dbxref=CDD:cd00057,Gene3D:G3DSA:2.60.120.260,InterPro:IPR000421,InterPro:IPR008979,MobiDBLite:mobidb-lite,Pfam:PF00754,ProSiteProfiles:PS50022,SMART:SM00231,SUPERFAMILY:SSF49785;SPID=O35474;	0
Contig1546_2461_11772	Contig1546	2461	11772	ID=OLUR_00005961;Name=OLUR_00005961;Alias=snap_masked-Contig1546-processed-gene-0.0;Note=Similar to RF_0381: Putative ankyrin repeat protein RF_0381 (Rickettsia felis (strain ATCC VR-1525 / URRWXCal2) OX%3D315456);Dbxref=CDD:cd00204,Gene3D:G3DSA:1.25.40.20,InterPro:IPR002110,InterPro:IPR020683,InterPro:IPR036770,Pfam:PF12796,ProSiteProfiles:PS50088,ProSiteProfiles:PS50297,SMART:SM00248,SUPERFAMILY:SSF48403;Ontology_term=GO:0005515;SPID=Q4UMH6;	0
Contig23360_2128_25684	Contig23360	2128	25684	ID=OLUR_00001110;Name=OLUR_00001110;Alias=maker-Contig23360-snap-gene-0.6;Note=Similar to EAPP: E2F-associated phosphoprotein (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,InterPro:IPR019370,MobiDBLite:mobidb-lite,Pfam:PF10238;SPID=Q56P03;	0.13782991202346
Contig37709_1_12375	Contig37709	1	12375	ID=OLUR_00013636;Name=OLUR_00013636;Alias=maker-Contig37709-snap-gene-0.2;Note=Similar to Als2: Alsin (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:1.20.1050.80,InterPro:IPR003123,InterPro:IPR037191,Pfam:PF02204,ProSiteProfiles:PS51205,SUPERFAMILY:SSF109993;SPID=Q920R0;	0.0973451327433628
Contig1932_8974_18629	Contig1932	8974	18629	ID=OLUR_00005101;Name=OLUR_00005101;Alias=maker-Contig1932-snap-gene-0.5;Note=Similar to mettl26: Methyltransferase-like 26 (Danio rerio OX%3D7955);Dbxref=Gene3D:G3DSA:3.40.50.150,InterPro:IPR010342,InterPro:IPR029063,Pfam:PF06080,SUPERFAMILY:SSF53335;SPID=Q7ZVJ8;	0.0350877192982456
Contig1932_4144_31961	Contig1932	4144	31961	ID=OLUR_00005100;Name=OLUR_00005100;Alias=snap_masked-Contig1932-processed-gene-0.2;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;	0.0350877192982456
Contig24781_363_54811	Contig24781	363	54811	ID=OLUR_00000995;Name=OLUR_00000995;Alias=maker-Contig24781-snap-gene-0.9;Note=Similar to RhoGAPp190: Rho GTPase-activating protein 190 (Drosophila melanogaster OX%3D7227);Dbxref=Coils:Coil,Gene3D:G3DSA:1.10.10.440,InterPro:IPR036517,InterPro:IPR039006,InterPro:IPR039007,MobiDBLite:mobidb-lite,ProSiteProfiles:PS51852,ProSiteProfiles:PS51853,SUPERFAMILY:SSF81698;SPID=Q9VX32;	0.128787878787879
Contig25_71964_86261	Contig25	71964	86261	ID=OLUR_00000147;Name=OLUR_00000147;Alias=maker-Contig25-snap-gene-0.9;Note=Similar to WNT7B: Protein Wnt-7b (Gallus gallus OX%3D9031);Dbxref=InterPro:IPR005817,PRINTS:PR01349,Pfam:PF00110,SMART:SM00097;Ontology_term=GO:0005102,GO:0005576,GO:0007275,GO:0016055;SPID=Q3L254;	0.0561224489795918
