gene,sig
Contig11174.1179,0
Contig11174.1195,0
Contig11174.1234,0
Contig11174.8213,0
Contig11174.8251,0
Contig11174.8256,0
Contig11174.8290,0
Contig11174.8297,0
Contig11174.8303,0
Contig11174.8330,0
Contig11174.8360,0
Contig11174.8370,0
Contig11174.8406,0
Contig11174.8456,0
Contig11174.8459,0
Contig11174.8522,0
Contig11174.8549,0
Contig11174.8556,0
Contig11174.8565,0
Contig11174.8569,0
Contig11174.8589,0
Contig11174.8604,0
Contig11174.8614,0
Contig11174.8671,0
Contig11174.8680,0
Contig11174.8689,0
Contig11174.8694,0
Contig11174.8700,0
Contig11174.8702,0
Contig11174.8748,0
Contig11174.8760,0
Contig11174.8767,0
Contig11174.8839,0
Contig11174.8848,0
Contig11174.8853,0
Contig111775.4335,0
Contig111775.4383,0
Contig111775.4396,0
Contig111775.4423,0
Contig111775.4466,0
Contig111775.4469,0
Contig111775.4471,0
Contig111775.4486,0
Contig111775.4507,0
Contig111775.4514,0
Contig112056.1007,0
Contig112056.1016,0
Contig112056.1055,0
Contig112056.1066,0
Contig112056.1097,0
Contig112056.1137,0
Contig112056.573,0
Contig112056.638,0
Contig112056.686,0
Contig112056.735,0
Contig112056.806,0
Contig112056.832,0
Contig112056.864,0
Contig112056.888,0
Contig112056.920,0
Contig112056.969,0
Contig112056.989,0
Contig1121.1077,0
Contig1121.1081,0
Contig1121.1096,0
Contig1121.772,0
Contig112219.5694,0
Contig112276.9930,0
Contig1127.10622,0
Contig1127.10634,0
Contig1127.10682,0
Contig1127.10694,0
Contig1127.10727,0
Contig1127.11947,0
Contig1127.12079,0
Contig1127.12095,0
Contig1127.12106,0
Contig1127.12128,0
Contig1127.12131,0
Contig1127.12134,0
Contig1127.12137,0
Contig1127.12154,0
Contig1127.12167,0
Contig1127.12170,0
Contig1127.12684,0
Contig1127.12696,0
Contig1127.12841,0
Contig1127.12847,0
Contig1127.12863,0
Contig1127.12877,0
Contig1127.12897,0
Contig1127.12912,0
Contig1127.12921,0
Contig1127.12941,0
Contig1127.12946,0
Contig1127.12979,0
Contig1127.13187,0
Contig1127.15272,0
Contig1127.15279,0
Contig1127.15439,0
Contig1127.15445,0
Contig1127.15453,0
Contig1127.15455,0
Contig1127.15980,0
Contig1127.15995,0
Contig1127.16007,0
Contig1127.16038,0
Contig1127.16070,0
Contig1127.16096,0
Contig1127.16112,0
Contig1127.16129,0
Contig1127.16135,0
Contig1127.16214,0
Contig1127.16232,0
Contig1127.16851,0
Contig1127.16859,0
Contig1127.16878,0
Contig1127.16892,0
Contig1127.16898,0
Contig1127.16930,0
Contig1127.16936,0
Contig1127.16943,0
Contig1127.16962,0
Contig1127.16971,0
Contig1127.17853,0
Contig1127.17911,0
Contig1127.17916,0
Contig1127.17936,0
Contig1127.17951,0
Contig1127.17969,0
Contig1127.17983,0
Contig1127.17990,0
Contig1127.17993,0
Contig1127.18005,0
Contig1127.18012,0
Contig1127.18037,0
Contig1127.18087,0
Contig1127.4204,0
Contig1127.4241,0
Contig1127.4249,0
Contig1127.4266,0
Contig1127.4278,0
Contig1127.4318,0
Contig1127.4337,0
Contig1127.4374,0
Contig1127.4382,0
Contig1127.4393,0
Contig1127.4402,0
Contig1127.4417,0
Contig1127.4424,0
Contig1127.4426,0
Contig1127.4429,0
Contig1127.4434,0
Contig1127.4438,0
Contig1127.4450,0
Contig1127.4474,0
Contig1127.4487,0
Contig1127.4538,0
Contig1127.4580,0
Contig1127.5274,0
Contig1127.5317,0
Contig1127.5320,0
Contig1127.5353,0
Contig1127.5355,0
Contig1127.5364,0
Contig1127.5378,0
Contig1127.5382,0
Contig1127.5388,0
Contig1127.5398,0
Contig1127.5403,0
Contig1127.5418,0
Contig1127.5457,0
Contig1127.5460,0
Contig1127.6049,0
Contig1127.6058,0
Contig1127.6106,0
Contig1127.6112,0
Contig1127.6115,0
Contig1127.6127,0
Contig1127.6187,0
Contig1127.6215,0
Contig1127.6221,0
Contig1127.6227,0
Contig1127.7261,0
Contig1127.7271,0
Contig1127.7279,0
Contig1127.7294,0
Contig1127.7312,0
Contig1127.7357,0
Contig1127.7399,0
Contig1127.7427,0
Contig1127.7430,0
Contig1127.7444,0
Contig1127.7456,0
Contig1127.7481,0
Contig1127.7522,0
Contig1127.7535,0
Contig1127.7553,0
Contig1127.7570,0
Contig1127.7589,0
Contig1127.7634,0
Contig1127.7676,0
Contig1127.7717,0
Contig1127.7721,0
Contig1127.7735,0
Contig1127.8121,0
Contig1127.8202,0
Contig1127.8288,0
Contig1127.8327,0
Contig1127.8339,0
Contig1127.8353,0
Contig1127.8363,0
Contig1127.8393,0
Contig1127.8395,0
Contig1127.8414,0
Contig1127.8420,0
Contig1127.8422,0
Contig1127.8425,0
Contig1127.8455,0
Contig1127.8462,0
Contig1127.8477,0
Contig1127.8489,0
Contig1127.8513,0
Contig1127.8555,0
Contig1127.8572,0
Contig1127.8579,0
Contig1127.8581,0
Contig1127.8608,0
Contig1127.8630,0
Contig1127.8918,0
Contig1127.8921,0
Contig112792.2641,0
Contig112792.2648,0
Contig1127.9426,0
Contig1127.9838,0
Contig112897.8624,0
Contig112897.8662,0
Contig112897.8679,0
Contig112897.8683,0
Contig112897.8955,0
Contig112897.9018,0
Contig112897.9047,0
Contig112897.9078,0
Contig112897.9095,0
Contig112897.9107,0
Contig112897.9200,0
Contig112897.9581,0
Contig112897.9613,0
Contig112897.9625,0
Contig113.10651,0
Contig113.10676,0
Contig113.10682,0
Contig113.10697,0
Contig113.10724,0
Contig113.10745,0
Contig113.10760,0
Contig113.10801,0
Contig113.10817,0
Contig113.10837,0
Contig113.11670,0
Contig113.11694,0
Contig113.11716,0
Contig113.11722,0
Contig113.11725,0
Contig113.11773,0
Contig113.11778,0
Contig113.11784,0
Contig113.11800,0
Contig113.11813,0
Contig113.11821,0
Contig113.11831,0
Contig113.12948,0
Contig113.12958,0
Contig113.12963,0
Contig113.12982,0
Contig113.12992,0
Contig113.13010,0
Contig113.13031,0
Contig113.15333,0
Contig113.15345,0
Contig113.15414,0
Contig113.16095,0
Contig113.16104,0
Contig113.16121,0
Contig113.16127,0
Contig113.16137,0
Contig113.16338,0
Contig113.21511,0
Contig113.24414,0
Contig113.31408,0
Contig113.31462,0
Contig113.31482,0
Contig113.31489,0
Contig113.31525,0
Contig113.31530,0
Contig113.31537,0
Contig113.31545,0
Contig113.31556,0
Contig113.31569,0
Contig113.31584,0
Contig113.31606,0
Contig113.38629,0
Contig113.39191,0
Contig113.39195,0
Contig113.39236,0
Contig113.39245,0
Contig113.39533,0
Contig113.39537,0
Contig113.39542,0
Contig113403.1021,0
Contig113403.1028,0
Contig113403.1054,0
Contig113403.1100,0
Contig113403.1118,0
Contig113403.1229,0
Contig113403.1233,0
Contig113403.1240,0
Contig113403.1331,0
Contig113403.1381,0
Contig113403.1396,0
Contig113403.1400,0
Contig113403.1450,0
Contig113403.1493,0
Contig113403.1524,0
Contig113403.1541,0
Contig113403.1582,0
Contig113403.1622,0
Contig113403.1660,0
Contig113403.1665,0
Contig113403.1675,0
Contig113403.1769,0
Contig113403.1799,0
Contig113403.1828,0
Contig113403.1837,0
Contig113403.1923,0
Contig113403.1929,0
Contig113403.1933,0
Contig113403.1983,0
Contig113403.1993,0
Contig113403.2046,0
Contig113403.2082,0
Contig113403.2092,0
Contig113403.2095,0
Contig113403.2108,0
Contig113403.2510,0
Contig113403.4480,0
Contig113403.749,0
Contig113403.823,0
Contig113403.863,0
Contig113403.874,1
Contig113403.895,0
Contig113403.929,0
Contig113403.934,0
Contig113403.959,0
Contig113403.974,0
Contig113.41121,0
Contig1135.11927,0
Contig1135.11940,0
Contig1135.11945,0
Contig1135.11953,0
Contig1135.11976,0
Contig1135.12004,0
Contig1135.12051,0
Contig1135.12084,0
Contig1135.12120,0
Contig1135.12127,0
Contig1135.12129,0
Contig1135.12135,0
Contig1135.12144,0
Contig1135.12177,0
Contig1135.12185,0
Contig1135.12241,0
Contig1135.12248,0
Contig1135.12276,0
Contig1135.12295,0
Contig1135.12326,0
Contig1135.12337,0
Contig1135.12355,0
Contig1135.12845,0
Contig1135.12852,0
Contig1135.12970,0
Contig1135.12977,0
Contig1135.13005,0
Contig1135.13013,0
Contig1135.13078,0
Contig1135.13091,0
Contig1135.13122,0
Contig1135.13125,0
Contig1135.13137,0
Contig1135.13151,0
Contig1135.13209,0
Contig1135.13233,0
Contig1135.14784,0
Contig113568.1836,0
Contig113.8544,0
Contig1144.10240,0
Contig1144.1559,0
Contig1144.5927,0
Contig1144.5932,0
Contig1144.6765,0
Contig1144.6773,0
Contig1144.6795,0
Contig1144.6820,0
Contig1145.3139,0
Contig1145.3146,0
Contig1151.13178,0
Contig1151.13223,0
Contig1151.13350,0
Contig1151.13356,0
Contig1151.13383,0
Contig1151.13390,0
Contig1151.13395,0
Contig1151.13403,0
Contig1151.13407,0
Contig1151.13415,0
Contig1151.13498,0
Contig1151.13511,0
Contig1151.37607,0
Contig1151.37677,0
Contig11.51553,0
Contig11.51556,0
Contig115262.3362,0
Contig11.57136,0
Contig11.57142,0
Contig11.57145,0
Contig11.57151,0
Contig11.57161,0
Contig11.57176,0
Contig11.57224,0
Contig11.57235,0
Contig11.57244,0
Contig11.57249,0
Contig1162.10154,0
Contig1162.10371,0
Contig1162.10841,0
Contig1162.10844,0
Contig1162.1925,0
Contig1162.1955,0
Contig1162.1972,0
Contig1162.2011,0
Contig1162.2029,0
Contig1162.2033,0
Contig1162.2047,0
Contig1162.2156,0
Contig1162.2181,0
Contig1162.5200,0
Contig1162.5214,0
Contig1162.5227,0
Contig1162.9435,0
Contig1162.9677,0
Contig1162.9697,0
Contig11.64901,0
Contig11.64907,0
Contig11.64922,0
Contig11.64931,0
Contig11.64934,0
Contig11.64974,0
Contig11.64996,0
Contig11.65015,0
Contig11.65906,0
Contig11.65909,0
Contig11.65917,0
Contig11.65950,0
Contig11.65985,0
Contig11.65991,0
Contig11.66000,0
Contig11.66007,0
Contig11.66037,0
Contig11.66040,0
Contig116666.5453,0
Contig116666.5724,0
Contig116666.5752,0
Contig116666.5824,0
Contig116666.5827,0
Contig116666.5850,0
Contig116666.5873,0
Contig116666.5877,0
Contig116666.5888,0
Contig116666.5918,0
Contig116666.5932,0
Contig116666.6018,0
Contig116666.6025,0
Contig116666.6040,0
Contig116666.6054,0
Contig116666.6098,0
Contig116666.6113,0
Contig116666.6187,0
Contig116666.6192,0
Contig116666.6200,0
Contig1175.11053,0
Contig1175.11185,0
Contig1175.11198,0
Contig1175.11203,0
Contig1175.11315,0
Contig1176.9440,0
Contig1176.9508,0
Contig1177.12421,0
Contig1177.12459,0
Contig1177.12477,0
Contig1177.12492,0
Contig1177.12494,0
Contig1177.12509,0
Contig1177.12513,0
Contig1177.12515,0
Contig1177.12526,0
Contig1177.12589,0
Contig1177.12620,0
Contig1177.7338,0
Contig1177.7414,0
Contig1181.3080,0
Contig1181.3086,0
Contig1181.3089,0
Contig1181.3121,0
Contig1181.3129,0
Contig1181.3131,0
Contig1181.3142,0
Contig1181.3223,0
Contig1181.3231,0
Contig1181.3245,0
Contig1181.3281,0
Contig1181.3285,0
Contig1181.3292,0
Contig1181.3296,0
Contig1181.3298,0
Contig1181.3343,0
Contig1181.3445,0
Contig1181.3457,0
Contig1181.3477,0
Contig1181.3496,0
Contig1181.3500,0
Contig1181.3557,0
Contig1181.3559,0
Contig1181.3576,0
Contig1181.3601,0
Contig1181.3624,0
Contig1181.3634,0
Contig1181.3653,0
Contig1181.3675,0
Contig1181.3687,0
Contig1181.3726,0
Contig118194.2767,0
Contig118194.2771,0
Contig118194.2786,0
Contig118194.2803,0
Contig118194.2805,0
Contig118194.2822,0
Contig118194.2824,0
Contig118194.2837,0
Contig118194.2849,0
Contig118194.2899,0
Contig118194.2903,0
Contig118194.2922,0
Contig118194.2947,0
Contig118194.2956,0
Contig118194.2963,0
Contig118194.2971,0
Contig118194.2974,0
Contig118194.2999,0
Contig118194.3016,0
Contig118194.3020,0
Contig118194.3047,0
Contig118194.3065,0
Contig118194.3131,0
Contig118194.3146,0
Contig118194.3151,0
Contig118194.3176,0
Contig118194.3193,0
Contig118194.3209,0
Contig118194.3238,0
Contig118194.3243,0
Contig118194.3251,0
Contig118194.3255,0
Contig118194.3273,0
Contig118194.3303,0
Contig118194.3313,0
Contig118194.3360,0
Contig118194.3376,0
Contig1193.3771,0
Contig1193.3776,0
Contig1193.3788,0
Contig1195.18783,0
Contig1195.18809,0
Contig1195.18814,0
Contig1195.18877,0
Contig1195.18884,0
Contig1195.18887,0
Contig1195.18893,0
Contig1195.18910,0
Contig1195.18921,0
Contig1195.18938,0
Contig1195.18947,0
Contig1195.18969,0
Contig1195.19005,0
Contig1195.19047,0
Contig1195.19078,0
Contig1195.22858,0
Contig1195.22871,0
Contig1195.22887,0
Contig1195.22892,0
Contig1195.22898,0
Contig1195.22902,0
Contig1195.22923,0
Contig1195.22965,0
Contig1195.22975,0
Contig1195.22978,0
Contig1195.23029,0
Contig1195.23034,0
Contig1195.23039,0
Contig1195.23147,0
Contig1195.23159,0
Contig1195.23199,0
Contig1195.23203,0
Contig1195.23511,0
Contig1195.24179,0
Contig1195.24213,0
Contig1195.24225,0
Contig1195.25013,0
Contig1195.25046,0
Contig1195.25052,0
Contig1197.10630,0
Contig1197.10645,0
Contig1197.10747,0
Contig1197.12976,0
Contig1197.12980,0
Contig1197.12996,0
Contig1197.13466,0
Contig1197.17422,0
Contig1197.17470,0
Contig1197.17508,0
Contig1197.17539,0
Contig1197.17566,0
Contig1197.17577,0
Contig1197.17586,0
Contig1197.17596,0
Contig1197.17605,0
Contig1197.17613,0
Contig1197.17616,0
Contig1197.17630,0
Contig1197.17644,0
Contig1197.17710,0
Contig1197.17737,0
Contig1197.17869,0
Contig1197.17901,0
Contig1197.18016,0
Contig1197.18967,0
Contig1197.18985,0
Contig1197.18990,0
Contig1197.19000,0
Contig1197.19014,0
Contig1197.19070,0
Contig1197.19099,0
Contig1197.19136,0
Contig1197.20084,0
Contig1197.20902,0
Contig119727.2940,0
Contig119727.2955,0
Contig119727.2981,0
Contig119727.2985,0
Contig119727.3003,0
Contig119727.3059,0
Contig1197.7787,0
Contig1197.7793,0
Contig1197.8018,0
Contig11982.1010,0
Contig11982.1041,0
Contig11982.1070,0
Contig11982.1112,0
Contig11982.1116,0
Contig11982.1169,0
Contig11982.1171,0
Contig11982.1194,0
Contig11982.1197,0
Contig11982.1227,0
Contig11982.1259,0
Contig11982.1284,0
Contig11982.1304,0
Contig11982.1308,0
Contig11982.1326,0
Contig11982.1338,0
Contig11982.1401,0
Contig11982.1407,0
Contig11982.1531,0
Contig11982.1533,0
Contig11982.1544,0
Contig11982.1553,0
Contig11982.1558,0
Contig11982.1560,0
Contig11982.1569,0
Contig11982.1581,0
Contig11982.1589,0
Contig11982.1613,0
Contig11982.1626,0
Contig11982.1632,0
Contig11982.1641,0
Contig11982.1674,0
Contig11982.1677,0
Contig11982.1681,0
Contig11982.1690,0
Contig11982.1697,0
Contig11982.1706,0
Contig11982.1737,0
Contig11982.1749,0
Contig11982.1755,0
Contig11982.1768,0
Contig11982.723,0
Contig11982.793,0
Contig11982.804,0
Contig11982.806,0
Contig11982.835,0
Contig11982.858,0
Contig11982.896,0
Contig11982.915,0
Contig11982.917,0
Contig11982.946,0
Contig11982.983,0
Contig11982.987,0
Contig120023.1289,0
Contig120023.1353,0
Contig120023.1365,0
Contig120023.1380,0
Contig120023.1382,0
Contig120023.1385,0
Contig120023.1401,0
Contig120023.1404,0
Contig120023.1463,0
Contig120023.1475,0
Contig120023.1521,0
Contig12036.1094,0
Contig12036.409,0
Contig12036.425,0
Contig12036.434,0
Contig12036.444,0
Contig12036.456,0
Contig12036.475,0
Contig12036.478,0
Contig12036.485,0
Contig12036.489,0
Contig12036.496,0
Contig12036.509,0
Contig12036.522,0
Contig12036.536,0
Contig12036.546,0
Contig12036.579,0
Contig12036.700,0
Contig12036.728,0
Contig12036.738,0
Contig12036.745,0
Contig12036.811,0
Contig12036.829,0
Contig12036.872,0
Contig12036.895,0
Contig12036.907,0
Contig12036.926,0
Contig12036.967,0
Contig121.23051,0
Contig121.23103,0
Contig121.23122,0
Contig121.23129,0
Contig121.23709,0
Contig121.23990,0
Contig121.24210,0
Contig121.24213,0
Contig121.24224,0
Contig121.24229,0
Contig121.24235,0
Contig121.24238,0
Contig121.24242,0
Contig121.24254,0
Contig121.24264,0
Contig121.24285,0
Contig121.24311,0
Contig121.24324,0
Contig121.24327,0
Contig121.24350,0
Contig121.24381,0
Contig121.24393,0
Contig121.24460,0
Contig121.25664,0
Contig121.25693,0
Contig121.25703,0
Contig121.25707,0
Contig121347.100,0
Contig121347.1094,0
Contig121347.1098,0
Contig121347.1114,0
Contig121347.113,0
Contig121347.1158,0
Contig121347.1167,0
Contig121347.118,0
Contig121347.1184,0
Contig121347.1208,0
Contig121347.1216,0
Contig121347.1229,0
Contig121347.1236,0
Contig121347.1262,0
Contig121347.1290,0
Contig121347.131,0
Contig121347.1323,0
Contig121347.140,0
Contig121347.2626,0
Contig121347.2633,0
Contig121347.2717,0
Contig121347.2722,0
Contig121347.2734,0
Contig121347.2752,0
Contig121347.2950,0
Contig121347.3035,0
Contig121347.3053,0
Contig121347.3126,0
Contig121347.3133,0
Contig121347.3166,0
Contig121347.3216,0
Contig121347.3319,0
Contig121347.3323,0
Contig121347.3335,0
Contig121347.3471,0
Contig121347.36,0
Contig121347.3745,0
Contig121347.52,0
Contig121347.5691,0
Contig121347.60,0
Contig121347.65,0
Contig121347.7247,0
Contig121347.7267,0
Contig121347.7269,0
Contig121347.7283,0
Contig121347.7289,0
Contig121347.7309,0
Contig121347.7312,0
Contig121347.7322,0
Contig121347.7327,0
Contig121347.7334,0
Contig121347.7354,0
Contig121347.7362,0
Contig121347.7367,0
Contig121347.7377,0
Contig121347.74,0
Contig121347.7403,0
Contig121347.7408,0
Contig121347.7417,0
Contig121347.7426,0
Contig121347.77,0
Contig121347.91,0
Contig121.3616,0
Contig121.3643,0
Contig121.3656,0
Contig121.3661,0
Contig121.3667,0
Contig121.3672,0
Contig121.3689,0
Contig121.3692,0
Contig121.3729,0
Contig121.39226,0
Contig121.39636,0
Contig121.44007,0
Contig121.53481,0
Contig121.56192,0
Contig121.56266,0
Contig121.56277,0
Contig121.56280,0
Contig121.56287,0
Contig121.56296,0
Contig121.56357,0
Contig121.56372,0
Contig121.56444,0
Contig1217.3602,0
Contig1217.3697,0
Contig1217.3772,0
Contig1219.13885,0
Contig1219.18120,0
Contig1219.22031,0
Contig1219.22092,0
Contig1219.22095,0
Contig1219.4067,0
Contig1219.5480,0
Contig1219.5519,0
Contig1219.5579,0
Contig1219.5585,0
Contig1219.5596,0
Contig1219.5605,0
Contig1219.5622,0
Contig1219.9002,0
Contig1221.10055,0
Contig1221.10088,0
Contig1221.10120,0
Contig1221.10122,0
Contig1221.10673,0
Contig1221.10678,0
Contig1221.15844,0
Contig1221.15874,0
Contig1221.15902,0
Contig1221.16098,0
Contig1221.16752,0
Contig1221.16758,0
Contig1221.16910,0
Contig1221.16914,0
Contig1221.16962,0
Contig1221.16977,0
Contig1221.17085,0
Contig1221.1818,0
Contig1221.1863,0
Contig1221.19877,0
Contig1221.19883,0
Contig1221.2136,0
Contig1221.2157,0
Contig1221.2167,0
Contig1221.2202,0
Contig1221.2211,0
Contig1221.2223,0
Contig1221.2229,0
Contig1221.2242,0
Contig1221.2245,0
Contig1221.2253,0
Contig1221.2274,0
Contig1221.2862,0
Contig1221.2871,0
Contig1221.2884,0
Contig1221.2905,0
Contig1221.2909,0
Contig1221.2931,0
Contig1221.2951,0
Contig1221.2965,0
Contig1221.345,0
Contig1221.3500,0
Contig1221.3519,0
Contig1221.3524,0
Contig1221.3555,0
Contig1221.3588,0
Contig1221.370,0
Contig1221.379,0
Contig1221.402,0
Contig1221.409,0
Contig1221.6674,0
Contig1221.7163,0
Contig1221.7174,0
Contig1221.765,0
Contig1221.8016,0
Contig122273.109,0
Contig122273.149,0
Contig122273.161,0
Contig122273.187,0
Contig122273.198,0
Contig122273.201,0
Contig122273.208,0
Contig122273.212,0
Contig122273.226,0
Contig122273.233,0
Contig122273.274,0
Contig122273.28,0
Contig122273.280,0
Contig122273.301,0
Contig122273.320,0
Contig122273.350,0
Contig122273.358,0
Contig122273.363,0
Contig122273.376,0
Contig122273.378,0
Contig122273.387,0
Contig122273.389,0
Contig122273.432,0
Contig122273.438,0
Contig122273.443,0
Contig122273.469,0
Contig122273.495,0
Contig122273.516,0
Contig122273.521,0
Contig122273.530,0
Contig122273.551,0
Contig122273.578,0
Contig122273.591,0
Contig122273.603,0
Contig122273.61,0
Contig122273.622,0
Contig122273.638,0
Contig122273.643,0
Contig122273.647,0
Contig122273.681,0
Contig122273.698,0
Contig122273.704,0
Contig122273.709,0
Contig122273.776,0
Contig122273.91,0
Contig122273.95,0
Contig122273.99,0
Contig1223.10569,0
Contig1223.10587,0
Contig122.31858,0
Contig122378.6670,0
Contig122378.6673,0
Contig122378.6914,0
Contig122378.6943,0
Contig122378.6948,0
Contig122378.6980,0
Contig122.41916,0
Contig122.41921,0
Contig122.41927,0
Contig122.41948,0
Contig122.41966,0
Contig122.41984,0
Contig122.42046,0
Contig122.42054,0
Contig122.42060,0
Contig122.42069,0
Contig122.42082,0
Contig122.42096,0
Contig122.42107,0
Contig122.42114,0
Contig122810.3507,0
Contig122810.3509,0
Contig122810.3512,0
Contig122810.3549,0
Contig122810.3568,0
Contig122810.3572,0
Contig122810.3607,0
Contig122810.3689,0
Contig122810.3736,0
Contig122810.3760,0
Contig122810.3805,0
Contig122810.3842,0
Contig122810.3879,0
Contig122810.5541,0
Contig122810.5548,0
Contig1230.12991,0
Contig1230.13047,0
Contig1230.13059,0
Contig1230.13064,0
Contig123285.5239,0
Contig123285.5245,0
Contig123285.5260,0
Contig123285.5285,0
Contig123285.5314,0
Contig123285.5377,0
Contig123285.5383,0
Contig123285.5411,0
Contig123285.5423,0
Contig123780.166,0
Contig123780.170,0
Contig123780.188,0
Contig123780.196,0
Contig123780.201,0
Contig123780.235,0
Contig123780.245,0
Contig123780.248,0
Contig123780.2902,0
Contig123780.2919,0
Contig123780.2959,0
Contig123780.2989,0
Contig123831.8230,0
Contig123831.8251,0
Contig123831.8267,0
Contig123831.8276,0
Contig123831.8346,0
Contig123831.8374,0
Contig123831.8391,0
Contig123831.8403,0
Contig123831.8410,0
Contig123831.8421,0
Contig123831.8440,0
Contig123831.8446,0
Contig123831.8453,0
Contig123831.8461,0
Contig123831.8506,0
Contig123831.8512,0
Contig123831.8520,0
Contig123831.8530,0
Contig123831.8568,0
Contig123992.2446,0
Contig123992.2477,0
Contig123992.2481,0
Contig123992.6187,0
Contig123992.6202,0
Contig123992.6213,0
Contig123992.6243,0
Contig123992.6255,0
