#CHROM	POS	CONTEXT	Watson-METH	Watson-COVERAGE	Watson-QUAL	Crick-METH	Crick-COVERAGE	Crick-QUAL
Contig0	15515	CHH	0	14	35	.	.	.
Contig0	15518	CHH	.	.	.	0	20	36
Contig0	15520	CHH	.	.	.	0	23	36
Contig0	15522	CHH	0	25	36	.	.	.
Contig0	15529	CHH	.	.	.	0	35	36
Contig0	15530	CHH	0	36	35	.	.	.
Contig0	15554	CHH	.	.	.	1	40	35
Contig0	15568	CHH	0	25	36	.	.	.
Contig0	15572	CHH	.	.	.	0	34	36
Contig0	15573	CHH	.	.	.	1	33	36
Contig0	15574	CHH	.	.	.	0	33	36
Contig0	15576	CHH	.	.	.	1	30	36
Contig0	15577	CHH	.	.	.	0	30	35
Contig0	15587	CHH	0	17	36	.	.	.
Contig0	15588	CHH	0	17	36	.	.	.
Contig0	15589	CHH	0	15	37	.	.	.
Contig0	15592	CHH	0	11	35	.	.	.
Contig0	15685	CHH	3	10	36	.	.	.
Contig0	16193	CHH	2	10	36	.	.	.
Contig0	16202	CHH	.	.	.	0	11	37
Contig0	16232	CHH	0	14	37	.	.	.
Contig0	16233	CHH	1	13	37	.	.	.
Contig0	16234	CHH	1	14	35	.	.	.
Contig0	16236	CHH	0	14	36	.	.	.
Contig0	17241	CHH	.	.	.	0	11	35
Contig0	17243	CHH	.	.	.	0	12	36
Contig0	17245	CHH	.	.	.	1	16	36
Contig0	17251	CHH	.	.	.	1	18	36
Contig0	17253	CHH	.	.	.	0	19	36
Contig0	17255	CHH	.	.	.	0	19	37
Contig0	17257	CHH	.	.	.	0	18	36
Contig0	17259	CHH	.	.	.	0	16	37
Contig0	17261	CHH	.	.	.	0	16	36
Contig0	17269	CHH	0	12	37	.	.	.
Contig0	17270	CHH	0	11	34	.	.	.
Contig0	17273	CHH	.	.	.	0	11	37
Contig0	17278	CHH	1	12	36	.	.	.
Contig0	17299	CHH	0	12	37	.	.	.
Contig0	17301	CHH	0	12	36	.	.	.
Contig0	17306	CHH	.	.	.	0	11	37
Contig0	17488	CHH	0	10	37	.	.	.
Contig0	17489	CHH	0	10	35	.	.	.
Contig0	17490	CHH	0	12	35	.	.	.
Contig0	17501	CHH	0	11	37	.	.	.
Contig0	17646	CHH	0	10	36	.	.	.
Contig0	17652	CHH	0	13	36	.	.	.
Contig0	17659	CHH	1	12	36	.	.	.
Contig0	17665	CHH	0	11	35	.	.	.
Contig0	17667	CHH	0	10	36	.	.	.
Contig0	17729	CHH	0	10	36	.	.	.
Contig0	17732	CHH	0	10	36	.	.	.
Contig0	17910	CHH	0	10	36	.	.	.
Contig0	17919	CHH	0	10	36	.	.	.
Contig0	17920	CHH	0	10	36	.	.	.
Contig0	18123	CHH	.	.	.	3	10	36
Contig0	18124	CHH	.	.	.	0	10	35
Contig0	18259	CHH	.	.	.	0	10	37
Contig0	18266	CHH	.	.	.	0	11	36
Contig0	18267	CHH	.	.	.	0	11	35
Contig0	18501	CHH	.	.	.	0	16	35
Contig0	18507	CHH	.	.	.	0	20	36
Contig0	18516	CHH	.	.	.	0	26	36
Contig0	18527	CHH	.	.	.	0	26	35
Contig0	18530	CHH	.	.	.	0	21	36
Contig0	18535	CHH	.	.	.	0	17	36
Contig0	18536	CHH	.	.	.	0	17	37
Contig0	18604	CHH	5	13	35	.	.	.
Contig0	18644	CHH	.	.	.	0	12	37
Contig0	18650	CHH	.	.	.	1	17	35
Contig0	18651	CHH	.	.	.	0	17	35
Contig0	19125	CHH	0	10	37	.	.	.
Contig0	19128	CHH	0	13	35	.	.	.
Contig0	19129	CHH	0	12	37	.	.	.
Contig0	19134	CHH	0	13	35	.	.	.
Contig0	19136	CHH	1	14	36	.	.	.
Contig0	19142	CHH	0	16	36	.	.	.
Contig0	19147	CHH	0	13	37	.	.	.
Contig0	19148	CHH	0	14	36	.	.	.
Contig0	19173	CHH	.	.	.	1	11	36
Contig0	19359	CHH	.	.	.	5	10	35
Contig0	19362	CHH	.	.	.	4	10	36
Contig0	19364	CHH	.	.	.	4	10	36
Contig0	19597	CHH	0	11	35	.	.	.
Contig0	19746	CHH	.	.	.	0	10	36
Contig0	19759	CHH	0	17	36	.	.	.
Contig0	19765	CHH	0	16	37	.	.	.
Contig0	19772	CHH	0	10	36	.	.	.
Contig0	19808	CHH	.	.	.	3	11	36
Contig0	20732	CHH	.	.	.	0	12	36
Contig0	21803	CHH	.	.	.	1	12	36
Contig0	21808	CHH	.	.	.	0	10	37
Contig0	21809	CHH	.	.	.	0	11	36
Contig0	21815	CHH	.	.	.	0	10	36
Contig0	22222	CHH	2	11	35	.	.	.
Contig0	22224	CHH	4	13	34	.	.	.
Contig0	23759	CHH	.	.	.	0	10	37
Contig0	23766	CHH	.	.	.	0	10	36
Contig0	23773	CHH	.	.	.	0	10	37
Contig0	23834	CHH	0	10	35	.	.	.
Contig0	23837	CHH	0	14	36	.	.	.
Contig0	23848	CHH	.	.	.	0	10	36
Contig0	23853	CHH	.	.	.	0	10	37
Contig0	23856	CHH	.	.	.	0	10	37
Contig0	23860	CHH	0	16	35	.	.	.
Contig0	23867	CHH	.	.	.	0	11	36
Contig0	23871	CHH	.	.	.	0	10	35
Contig0	23940	CHH	.	.	.	0	12	36
Contig0	23950	CHH	.	.	.	0	11	36
Contig0	23951	CHH	.	.	.	0	10	37
Contig0	27037	CHH	0	14	37	.	.	.
Contig0	27038	CHH	0	15	36	.	.	.
Contig0	27039	CHH	0	16	37	.	.	.
Contig0	27040	CHH	0	18	37	.	.	.
Contig0	27041	CHH	1	19	36	.	.	.
Contig0	27043	CHH	1	22	36	.	.	.
Contig0	27044	CHH	1	22	36	.	.	.
Contig0	27061	CHH	0	14	33	.	.	.
Contig0	27173	CHH	.	.	.	1	17	36
Contig0	27174	CHH	.	.	.	1	15	35
Contig0	27180	CHH	.	.	.	0	16	36
Contig0	27181	CHH	.	.	.	0	15	35
Contig0	27186	CHH	.	.	.	1	15	35
Contig0	27190	CHH	0	11	35	.	.	.
Contig0	27193	CHH	.	.	.	0	20	35
Contig0	27199	CHH	.	.	.	2	22	35
Contig0	27203	CHH	.	.	.	0	19	34
Contig0	27205	CHH	0	10	36	.	.	.
Contig0	27208	CHH	.	.	.	1	13	36
Contig0	27215	CHH	.	.	.	0	11	36
Contig0	27312	CHH	.	.	.	0	13	34
Contig0	27313	CHH	0	13	35	.	.	.
Contig0	27315	CHH	1	14	36	.	.	.
Contig0	27317	CHH	0	16	36	.	.	.
Contig0	27321	CHH	0	20	36	.	.	.
Contig0	27324	CHH	0	24	35	.	.	.
Contig0	27333	CHH	.	.	.	1	28	35
Contig0	27334	CHH	.	.	.	0	27	35
Contig0	27340	CHH	.	.	.	1	20	35
Contig0	27341	CHH	.	.	.	1	17	36
Contig0	27346	CHH	.	.	.	0	10	36
Contig0	27583	CHH	.	.	.	0	12	34
Contig0	27585	CHH	.	.	.	0	14	35
Contig0	27586	CHH	0	10	36	.	.	.
Contig0	27593	CHH	.	.	.	0	11	36
Contig0	27597	CHH	0	14	33	.	.	.
Contig0	27599	CHH	0	11	32	.	.	.
Contig0	27600	CHH	6	11	34	.	.	.
Contig0	27605	CHH	0	10	34	.	.	.
Contig0	27806	CHH	0	11	36	.	.	.
Contig0	28930	CHH	.	.	.	3	12	31
Contig0	28937	CHH	.	.	.	6	13	33
Contig0	28938	CHH	.	.	.	2	12	33
Contig0	28939	CHH	.	.	.	2	11	33
Contig0	28941	CHH	.	.	.	2	11	33
Contig0	28944	CHH	.	.	.	4	10	33
Contig0	29074	CHH	.	.	.	0	11	36
Contig0	29075	CHH	.	.	.	0	14	36
Contig0	29076	CHH	.	.	.	0	14	36
Contig0	29078	CHH	0	10	36	.	.	.
Contig0	29079	CHH	0	10	37	.	.	.
Contig0	29083	CHH	0	10	36	.	.	.
Contig0	29090	CHH	0	13	36	.	.	.
Contig0	29091	CHH	0	11	36	.	.	.
Contig0	29183	CHH	.	.	.	0	17	37
Contig0	29186	CHH	.	.	.	0	19	36
Contig0	29189	CHH	0	14	37	.	.	.
Contig0	29196	CHH	.	.	.	0	24	36
Contig0	29198	CHH	0	11	36	.	.	.
Contig0	29201	CHH	.	.	.	0	23	35
Contig0	29275	CHH	0	15	33	.	.	.
Contig0	29279	CHH	1	16	37	.	.	.
Contig0	29281	CHH	2	16	37	.	.	.
Contig0	29284	CHH	1	15	36	.	.	.
Contig0	29286	CHH	2	14	37	.	.	.
Contig0	29287	CHH	2	13	36	.	.	.
Contig0	29288	CHH	2	13	35	.	.	.
Contig0	29289	CHH	0	12	37	.	.	.
Contig0	29292	CHH	1	11	36	.	.	.
Contig0	29295	CHH	1	10	36	.	.	.
Contig0	29337	CHH	0	13	36	.	.	.
Contig0	29339	CHH	0	13	35	.	.	.
Contig0	29344	CHH	.	.	.	0	26	35
Contig0	29348	CHH	.	.	.	0	26	36
Contig0	29350	CHH	0	14	36	.	.	.
Contig0	29351	CHH	0	15	35	.	.	.
Contig0	29354	CHH	0	15	37	.	.	.
Contig0	29358	CHH	.	.	.	0	16	35
Contig0	29360	CHH	.	.	.	0	16	36
Contig0	29363	CHH	.	.	.	0	12	35
Contig0	31354	CHH	.	.	.	0	13	35
Contig0	31355	CHH	0	13	36	.	.	.
Contig0	31356	CHH	0	15	35	.	.	.
Contig0	31357	CHH	0	16	35	.	.	.
Contig0	31361	CHH	0	18	36	.	.	.
Contig0	31362	CHH	0	20	36	.	.	.
Contig0	31369	CHH	.	.	.	0	20	36
Contig0	31372	CHH	.	.	.	0	17	37
Contig0	31374	CHH	0	23	35	.	.	.
Contig0	31379	CHH	.	.	.	0	17	35
Contig0	31382	CHH	.	.	.	0	11	36
Contig0	31648	CHH	.	.	.	10	11	34
Contig0	31669	CHH	.	.	.	13	15	36
Contig0	31835	CHH	.	.	.	3	14	36
Contig0	31836	CHH	.	.	.	3	15	36
Contig0	31844	CHH	.	.	.	3	17	35
Contig0	31851	CHH	.	.	.	2	16	36
Contig0	31852	CHH	.	.	.	4	16	34
Contig0	31883	CHH	.	.	.	0	10	34
Contig0	33227	CHH	.	.	.	4	11	32
Contig0	33234	CHH	.	.	.	6	13	32
Contig0	33238	CHH	.	.	.	0	11	33
Contig0	33242	CHH	.	.	.	4	11	33
Contig0	33375	CHH	0	18	36	.	.	.
Contig0	33376	CHH	0	20	36	.	.	.
Contig0	33380	CHH	.	.	.	0	17	35
Contig0	33382	CHH	.	.	.	1	13	37
Contig0	33387	CHH	.	.	.	0	15	35
Contig0	33388	CHH	.	.	.	0	14	35
Contig0	33389	CHH	0	18	36	.	.	.
Contig0	33390	CHH	0	19	36	.	.	.
Contig0	33394	CHH	0	13	36	.	.	.
Contig0	33395	CHH	0	12	36	.	.	.
Contig0	33542	CHH	.	.	.	1	15	35
Contig0	33545	CHH	.	.	.	0	16	36
Contig0	33550	CHH	.	.	.	1	20	35
Contig0	33551	CHH	.	.	.	1	21	36
Contig0	33552	CHH	.	.	.	1	21	36
Contig0	33554	CHH	.	.	.	1	21	35
Contig0	33569	CHH	.	.	.	0	13	37
Contig0	33576	CHH	0	17	34	.	.	.
Contig0	33582	CHH	1	18	35	.	.	.
Contig0	33584	CHH	0	19	35	.	.	.
Contig0	33585	CHH	0	18	37	.	.	.
Contig0	33586	CHH	0	18	36	.	.	.
Contig0	33780	CHH	0	12	36	.	.	.
Contig0	33786	CHH	.	.	.	0	11	36
Contig0	33787	CHH	.	.	.	0	10	36
Contig0	33791	CHH	.	.	.	0	11	36
Contig0	33792	CHH	.	.	.	0	12	35
Contig0	33799	CHH	0	14	36	.	.	.
Contig0	33800	CHH	0	13	35	.	.	.
Contig0	34505	CHH	0	10	36	.	.	.
Contig0	34506	CHH	0	13	34	.	.	.
Contig0	34516	CHH	1	15	36	.	.	.
Contig0	34518	CHH	1	14	36	.	.	.
Contig0	34519	CHH	1	14	37	.	.	.
Contig0	34531	CHH	4	11	35	.	.	.
Contig0	34534	CHH	6	14	34	.	.	.
Contig0	34703	CHH	0	15	36	.	.	.
Contig0	34713	CHH	0	14	36	.	.	.
Contig0	34718	CHH	0	14	36	.	.	.
Contig0	34731	CHH	0	14	36	.	.	.
Contig0	34732	CHH	0	13	37	.	.	.
Contig0	34737	CHH	0	10	35	.	.	.
Contig0	34776	CHH	0	15	36	.	.	.
Contig0	34778	CHH	1	17	37	.	.	.
Contig0	34781	CHH	0	15	37	.	.	.
Contig0	34784	CHH	.	.	.	0	12	36
Contig0	34787	CHH	.	.	.	0	13	36
Contig0	34788	CHH	.	.	.	0	13	35
Contig0	34796	CHH	0	18	36	.	.	.
Contig0	34808	CHH	0	10	37	.	.	.
Contig0	34809	CHH	2	10	35	.	.	.
Contig0	34816	CHH	0	11	36	.	.	.
Contig0	34820	CHH	.	.	.	0	10	36
Contig0	34823	CHH	.	.	.	0	13	36
Contig0	34834	CHH	0	11	36	.	.	.
Contig0	34835	CHH	1	14	36	.	.	.
Contig0	34837	CHH	0	14	36	.	.	.
Contig0	34838	CHH	0	17	35	.	.	.
Contig0	34839	CHH	0	18	36	.	.	.
Contig0	34840	CHH	0	18	37	.	.	.
Contig0	34845	CHH	.	.	.	0	17	35
Contig0	34848	CHH	.	.	.	0	15	36
Contig0	34853	CHH	.	.	.	0	10	36
Contig0	34857	CHH	0	21	35	.	.	.
Contig0	34872	CHH	0	20	36	.	.	.
Contig0	34879	CHH	0	24	35	.	.	.
Contig0	34888	CHH	0	16	35	.	.	.
Contig0	34893	CHH	0	11	36	.	.	.
Contig0	34899	CHH	.	.	.	0	24	35
Contig0	34928	CHH	.	.	.	0	19	35
Contig0	34938	CHH	.	.	.	0	16	34
Contig0	34939	CHH	.	.	.	0	14	36
Contig0	34950	CHH	.	.	.	0	14	36
Contig0	34954	CHH	.	.	.	0	13	36
Contig0	34979	CHH	0	10	36	.	.	.
Contig0	35089	CHH	0	10	36	.	.	.
Contig0	35108	CHH	0	11	36	.	.	.
Contig0	35109	CHH	0	10	36	.	.	.
Contig0	35111	CHH	0	10	35	.	.	.
Contig0	35134	CHH	.	.	.	0	18	36
Contig0	35135	CHH	.	.	.	0	19	36
Contig0	35137	CHH	.	.	.	1	22	36
Contig0	35142	CHH	0	23	36	.	.	.
Contig0	35144	CHH	0	22	36	.	.	.
Contig0	35145	CHH	0	22	37	.	.	.
Contig0	35149	CHH	.	.	.	0	21	36
Contig0	35150	CHH	0	26	35	.	.	.
Contig0	35155	CHH	.	.	.	0	17	36
Contig0	35158	CHH	.	.	.	0	16	35
Contig0	35159	CHH	.	.	.	0	17	36
Contig0	35160	CHH	.	.	.	0	19	35
Contig0	35164	CHH	0	16	36	.	.	.
Contig0	35175	CHH	0	16	37	.	.	.
Contig0	35176	CHH	0	17	36	.	.	.
Contig0	35181	CHH	1	17	37	.	.	.
Contig0	35186	CHH	0	17	35	.	.	.
Contig0	35188	CHH	0	18	36	.	.	.
Contig0	35196	CHH	0	12	36	.	.	.
Contig0	35214	CHH	0	13	35	.	.	.
Contig0	35220	CHH	0	13	37	.	.	.
Contig0	35224	CHH	0	14	36	.	.	.
Contig0	35225	CHH	0	15	35	.	.	.
Contig0	35227	CHH	0	14	36	.	.	.
Contig0	35229	CHH	0	15	36	.	.	.
Contig0	35237	CHH	.	.	.	0	11	36
Contig0	35239	CHH	0	17	37	.	.	.
Contig0	35243	CHH	.	.	.	3	18	36
Contig0	35244	CHH	.	.	.	0	18	36
Contig0	35245	CHH	.	.	.	0	19	36
Contig0	35247	CHH	0	14	35	.	.	.
Contig0	35248	CHH	0	18	35	.	.	.
Contig0	35259	CHH	.	.	.	0	17	36
Contig0	35264	CHH	0	17	35	.	.	.
Contig0	35266	CHH	0	17	36	.	.	.
Contig0	35269	CHH	0	18	36	.	.	.
Contig0	35270	CHH	0	19	36	.	.	.
Contig0	35277	CHH	0	17	34	.	.	.
Contig0	35278	CHH	0	15	35	.	.	.
Contig0	35280	CHH	0	20	36	.	.	.
Contig0	35281	CHH	0	19	36	.	.	.
Contig0	35282	CHH	0	19	35	.	.	.
Contig0	35283	CHH	0	17	36	.	.	.
Contig0	35289	CHH	.	.	.	0	24	36
Contig0	35292	CHH	.	.	.	1	23	36
Contig0	35293	CHH	0	13	35	.	.	.
Contig0	35294	CHH	0	12	34	.	.	.
Contig0	35296	CHH	0	12	35	.	.	.
Contig0	35303	CHH	1	12	36	.	.	.
Contig0	35306	CHH	.	.	.	0	16	36
Contig0	35307	CHH	0	13	37	.	.	.
Contig0	35310	CHH	.	.	.	1	17	36
Contig0	35311	CHH	.	.	.	0	18	36
Contig0	35313	CHH	.	.	.	0	20	35
Contig0	35320	CHH	.	.	.	0	18	35
Contig0	35321	CHH	.	.	.	0	14	37
Contig0	35324	CHH	0	13	35	.	.	.
Contig0	35329	CHH	.	.	.	0	13	35
Contig0	35333	CHH	0	10	37	.	.	.
Contig0	35422	CHH	.	.	.	0	12	36
Contig0	35426	CHH	.	.	.	0	12	36
Contig0	35439	CHH	.	.	.	0	11	37
Contig0	35498	CHH	0	15	34	.	.	.
Contig0	35508	CHH	0	19	36	.	.	.
Contig0	35510	CHH	0	20	36	.	.	.
Contig0	35517	CHH	0	18	36	.	.	.
Contig0	35518	CHH	0	16	36	.	.	.
Contig0	35527	CHH	0	12	35	.	.	.
Contig0	35530	CHH	.	.	.	0	11	36
Contig0	35531	CHH	.	.	.	0	10	36
Contig0	35533	CHH	0	13	35	.	.	.
Contig0	35591	CHH	.	.	.	0	12	36
Contig0	35598	CHH	.	.	.	0	18	37
Contig0	35599	CHH	.	.	.	0	19	35
Contig0	35602	CHH	.	.	.	0	20	36
Contig0	35603	CHH	.	.	.	0	20	35
Contig0	35611	CHH	0	12	37	.	.	.
Contig0	35619	CHH	.	.	.	0	14	35
Contig0	35625	CHH	.	.	.	0	11	36
Contig0	35628	CHH	0	11	35	.	.	.
Contig0	35631	CHH	0	12	35	.	.	.
Contig0	35634	CHH	0	10	36	.	.	.
Contig0	35636	CHH	0	11	36	.	.	.
Contig0	35831	CHH	.	.	.	0	10	35
Contig0	35833	CHH	.	.	.	0	12	37
Contig0	35834	CHH	.	.	.	0	12	36
Contig0	35837	CHH	.	.	.	0	14	36
Contig0	35838	CHH	.	.	.	0	14	35
Contig0	35839	CHH	.	.	.	0	12	37
Contig0	35841	CHH	0	25	36	.	.	.
Contig0	35844	CHH	0	28	36	.	.	.
Contig0	35845	CHH	1	29	35	.	.	.
Contig0	35850	CHH	0	32	35	.	.	.
Contig0	35858	CHH	0	22	36	.	.	.
Contig0	35863	CHH	0	20	36	.	.	.
Contig0	35864	CHH	0	17	37	.	.	.
Contig0	37688	CHH	.	.	.	1	14	33
Contig0	37689	CHH	.	.	.	0	12	37
Contig0	37691	CHH	.	.	.	0	14	35
Contig0	37695	CHH	0	13	35	.	.	.
Contig0	37696	CHH	0	13	35	.	.	.
Contig0	37703	CHH	1	14	36	.	.	.
Contig0	37704	CHH	0	15	35	.	.	.
Contig0	37705	CHH	2	16	35	.	.	.
Contig0	37707	CHH	0	11	37	.	.	.
Contig0	38703	CHH	.	.	.	9	10	33
Contig0	38706	CHH	.	.	.	3	11	35
Contig0	38707	CHH	.	.	.	2	11	36
Contig0	38711	CHH	.	.	.	5	11	36
Contig0	38984	CHH	.	.	.	0	22	36
Contig0	39216	CHH	0	12	36	.	.	.
Contig0	39242	CHH	0	30	35	.	.	.
Contig0	41150	CHH	5	11	37	.	.	.
Contig0	41152	CHH	8	14	36	.	.	.
Contig0	41154	CHH	11	17	36	.	.	.
Contig0	41158	CHH	10	20	35	.	.	.
Contig0	41160	CHH	11	18	37	.	.	.
Contig0	41164	CHH	10	19	34	.	.	.
Contig0	41165	CHH	12	19	36	.	.	.
Contig0	41171	CHH	10	18	36	.	.	.
Contig0	41174	CHH	8	11	35	.	.	.
Contig0	41175	CHH	8	11	35	.	.	.
Contig0	41176	CHH	8	10	35	.	.	.
Contig0	41245	CHH	.	.	.	0	22	36
Contig0	41284	CHH	.	.	.	0	11	37
Contig0	41294	CHH	.	.	.	0	14	35
Contig0	41475	CHH	1	10	35	.	.	.
Contig0	41478	CHH	0	11	36	.	.	.
Contig0	41482	CHH	1	11	36	.	.	.
Contig0	41510	CHH	0	14	36	.	.	.
Contig0	41517	CHH	0	12	35	.	.	.
Contig0	41686	CHH	.	.	.	1	13	35
Contig0	41691	CHH	.	.	.	0	12	36
Contig0	41715	CHH	.	.	.	0	11	36
Contig0	41717	CHH	.	.	.	1	10	36
Contig0	41789	CHH	0	10	35	.	.	.
Contig0	41809	CHH	0	10	35	.	.	.
Contig0	41878	CHH	.	.	.	0	13	35
Contig0	41882	CHH	.	.	.	0	12	36
Contig0	41893	CHH	.	.	.	0	11	35
Contig0	41912	CHH	2	10	34	.	.	.
Contig0	41915	CHH	5	10	34	.	.	.
Contig0	41916	CHH	3	10	34	.	.	.
Contig0	43258	CHH	.	.	.	1	10	35
Contig0	43717	CHH	0	10	36	.	.	.
Contig0	43718	CHH	0	12	36	.	.	.
Contig0	43728	CHH	0	21	36	.	.	.
Contig0	43729	CHH	0	21	36	.	.	.
Contig0	43735	CHH	0	25	36	.	.	.
Contig0	43749	CHH	1	19	36	.	.	.
Contig0	43751	CHH	1	18	35	.	.	.
Contig0	43831	CHH	.	.	.	0	11	36
Contig0	43902	CHH	.	.	.	0	16	35
Contig0	43905	CHH	.	.	.	0	16	35
Contig0	43906	CHH	.	.	.	0	15	37
Contig0	43910	CHH	.	.	.	0	15	36
Contig0	44720	CHH	.	.	.	2	14	35
Contig0	44724	CHH	.	.	.	2	17	36
Contig0	44725	CHH	.	.	.	1	18	37
Contig0	44727	CHH	.	.	.	1	23	36
Contig0	44728	CHH	.	.	.	2	23	36
Contig0	44729	CHH	.	.	.	2	23	36
Contig0	44730	CHH	.	.	.	3	24	35
Contig0	44737	CHH	.	.	.	1	23	35
Contig0	44738	CHH	.	.	.	2	22	36
Contig0	45410	CHH	.	.	.	0	13	36
Contig0	45415	CHH	.	.	.	0	11	36
Contig0	45527	CHH	0	13	36	.	.	.
Contig0	45537	CHH	0	11	36	.	.	.
Contig0	45542	CHH	.	.	.	0	13	36
Contig0	45545	CHH	.	.	.	1	11	35
Contig0	45810	CHH	.	.	.	0	11	35
Contig0	45811	CHH	1	15	36	.	.	.
Contig0	45813	CHH	0	18	36	.	.	.
Contig0	45827	CHH	0	20	36	.	.	.
Contig0	45830	CHH	.	.	.	0	28	36
Contig0	45832	CHH	0	20	36	.	.	.
Contig0	45834	CHH	0	17	36	.	.	.
Contig0	45842	CHH	.	.	.	0	13	37
Contig0	46015	CHH	1	12	36	.	.	.
Contig0	46016	CHH	2	14	36	.	.	.
Contig0	46028	CHH	2	19	36	.	.	.
Contig0	46034	CHH	0	18	36	.	.	.
Contig0	46044	CHH	0	13	35	.	.	.
Contig0	46047	CHH	0	15	35	.	.	.
Contig0	46056	CHH	.	.	.	0	23	36
Contig0	46061	CHH	0	11	35	.	.	.
Contig0	46621	CHH	0	12	35	.	.	.
Contig0	46668	CHH	0	40	35	.	.	.
Contig0	46672	CHH	.	.	.	0	42	36
Contig0	46674	CHH	0	38	36	.	.	.
Contig0	46675	CHH	0	36	36	.	.	.
Contig0	46695	CHH	.	.	.	0	33	36
Contig0	46702	CHH	.	.	.	0	20	35
Contig0	46709	CHH	.	.	.	0	10	35
Contig0	46729	CHH	.	.	.	0	11	36
Contig0	46730	CHH	.	.	.	0	12	33
Contig0	46731	CHH	0	16	34	.	.	.
Contig0	46736	CHH	.	.	.	0	14	36
Contig0	46739	CHH	0	25	36	.	.	.
Contig0	46740	CHH	0	25	36	.	.	.
Contig0	46744	CHH	0	24	36	.	.	.
Contig0	48165	CHH	.	.	.	0	13	36
Contig0	48166	CHH	.	.	.	1	14	36
Contig0	48168	CHH	1	12	36	.	.	.
Contig0	48172	CHH	.	.	.	0	17	37
Contig0	48174	CHH	.	.	.	0	19	36
Contig0	48176	CHH	0	12	35	.	.	.
Contig0	48178	CHH	0	10	36	.	.	.
Contig0	48182	CHH	.	.	.	0	13	36
Contig0	48185	CHH	.	.	.	0	11	37
Contig0	48186	CHH	.	.	.	0	12	37
Contig0	48255	CHH	0	10	37	.	.	.
Contig0	48256	CHH	0	11	37	.	.	.
Contig0	48259	CHH	.	.	.	0	12	36
Contig0	48262	CHH	.	.	.	0	15	36
Contig0	48264	CHH	.	.	.	0	19	35
Contig0	48266	CHH	.	.	.	0	19	36
Contig0	48267	CHH	.	.	.	0	23	35
Contig0	48270	CHH	.	.	.	0	22	35
Contig0	48273	CHH	.	.	.	0	24	35
Contig0	48274	CHH	0	21	36	.	.	.
Contig0	48275	CHH	0	21	36	.	.	.
Contig0	48280	CHH	.	.	.	0	15	35
Contig0	48287	CHH	0	11	37	.	.	.
Contig0	48290	CHH	.	.	.	0	12	35
Contig0	48291	CHH	.	.	.	0	11	34
Contig0	48324	CHH	.	.	.	0	10	36
Contig0	48328	CHH	.	.	.	0	11	37
Contig0	48438	CHH	1	16	37	.	.	.
Contig0	48440	CHH	0	17	37	.	.	.
Contig0	48447	CHH	0	20	36	.	.	.
Contig0	48456	CHH	.	.	.	0	11	37
Contig0	48462	CHH	.	.	.	0	10	36
Contig0	48497	CHH	.	.	.	0	12	36
Contig0	48530	CHH	0	16	34	.	.	.
Contig0	48531	CHH	0	16	35	.	.	.
Contig0	48544	CHH	0	13	36	.	.	.
Contig0	48546	CHH	0	12	36	.	.	.
Contig0	48597	CHH	0	12	35	.	.	.
Contig0	48598	CHH	0	11	36	.	.	.
Contig0	48600	CHH	0	11	36	.	.	.
Contig0	51247	CHH	0	10	37	.	.	.
Contig0	51254	CHH	.	.	.	0	14	35
Contig0	51255	CHH	.	.	.	0	13	37
Contig0	51258	CHH	0	20	36	.	.	.
Contig0	51261	CHH	0	24	36	.	.	.
Contig0	51265	CHH	0	25	36	.	.	.
Contig0	51266	CHH	0	25	36	.	.	.
Contig0	51270	CHH	0	25	37	.	.	.
Contig0	51272	CHH	0	24	36	.	.	.
Contig0	51277	CHH	.	.	.	0	10	36
Contig0	51325	CHH	0	10	37	.	.	.
Contig0	51327	CHH	0	11	37	.	.	.
Contig0	51329	CHH	0	11	37	.	.	.
Contig0	51340	CHH	1	15	35	.	.	.
Contig0	51341	CHH	0	17	36	.	.	.
Contig0	51349	CHH	0	22	36	.	.	.
Contig0	51368	CHH	0	20	36	.	.	.
Contig0	51373	CHH	1	17	35	.	.	.
Contig0	51824	CHH	.	.	.	3	10	33
Contig0	52540	CHH	1	18	36	.	.	.
Contig0	52548	CHH	1	18	35	.	.	.
Contig0	52551	CHH	1	17	37	.	.	.
Contig0	52556	CHH	.	.	.	0	29	36
Contig0	52557	CHH	.	.	.	1	29	36
Contig0	52566	CHH	0	12	36	.	.	.
Contig0	52576	CHH	.	.	.	1	17	36
Contig0	52598	CHH	1	10	37	.	.	.
Contig0	52607	CHH	.	.	.	0	17	36
Contig0	52608	CHH	.	.	.	0	18	36
Contig0	52614	CHH	.	.	.	1	24	36
Contig0	52615	CHH	.	.	.	0	26	36
Contig0	52620	CHH	.	.	.	0	28	36
Contig0	52622	CHH	0	10	36	.	.	.
Contig0	52632	CHH	.	.	.	0	19	36
Contig0	52636	CHH	.	.	.	0	17	36
Contig0	52641	CHH	.	.	.	2	10	37
Contig0	52866	CHH	.	.	.	0	17	35
Contig0	52885	CHH	0	18	35	.	.	.
Contig0	52891	CHH	0	17	36	.	.	.
Contig0	52896	CHH	0	20	35	.	.	.
Contig0	52904	CHH	.	.	.	0	34	35
Contig0	52905	CHH	0	19	36	.	.	.
Contig0	52907	CHH	0	19	35	.	.	.
Contig0	52909	CHH	0	16	35	.	.	.
Contig0	52913	CHH	0	12	36	.	.	.
Contig0	52916	CHH	0	13	35	.	.	.
Contig0	52918	CHH	0	15	37	.	.	.
