contig,start,end,fst01
Contig90670,0,4048,0.0529411764705882
Contig91046,0,1770,0.0193236714975845
Contig91363,0,3668,0.000968992248062015
Contig91488,0,5422,0.00284900284900285
Contig91507,0,10000,0
Contig91554,0,9589,0
Contig91596,0,1236,0.0480769230769231
Contig91814,20000,25259,0.053019145802651
Contig91819,0,5029,0.0108359133126935
Contig91840,0,9353,0
Contig91879,0,2798,0.399563318777293
Contig91884,0,4231,0.0236486486486486
Contig91901,0,3117,0.0452261306532663
Contig92080,10000,11207,0.128113879003559
Contig92189,30000,38517,0.284680337756333
Contig92226,0,3181,0.0632411067193676
Contig92343,0,10000,0
Contig92402,0,2326,0.156424581005587
Contig92498,0,4164,0.0285714285714286
Contig92574,0,1468,0.0909090909090909
Contig92640,0,2570,0.0253807106598985
Contig92668,0,8437,0.119047619047619
Contig92784,10000,17878,0
Contig92950,0,6455,0
Contig93129,0,2238,0.0451388888888889
Contig93319,0,6661,0.0952380952380952
Contig93344,0,5063,0.0480427046263345
Contig93503,0,1766,0.0754716981132075
Contig93553,0,5281,-0.00242718446601942
Contig93727,0,3530,0
Contig93748,0,3470,0.0476190476190476
Contig93826,0,4869,0.202985074626866
Contig93828,0,10000,0
Contig93943,0,9538,0.0698924731182796
Contig93977,0,5938,0.0263157894736842
Contig94017,0,10000,0
Contig94060,0,10000,0.115550755939525
Contig94088,0,10000,0.0891089108910891
Contig94106,0,2105,0.406752411575563
Contig94120,0,2197,0
Contig94165,0,1841,0.0702341137123746
Contig94231,0,10000,0.0566037735849057
Contig94368,0,10000,0.0602910602910603
Contig94394,0,4407,0.032967032967033
Contig94400,0,6914,0.0844444444444444
Contig94705,0,2296,0.105263157894737
Contig94830,0,3851,0.243542435424354
Contig94877,0,2915,0.0357142857142857
Contig95022,0,2699,0.0303030303030303
Contig95037,0,9384,0.111111111111111
Contig95047,0,2777,0.0936329588014981
Contig95134,0,4925,0.0392156862745098
Contig95135,0,1449,-0.0025706940874036
Contig95139,0,8101,0.042483660130719
Contig95306,0,3543,0.0142857142857143
Contig95461,0,2171,0
Contig95609,0,4377,0.0561797752808989
Contig95611,0,3972,0.13570487483531
Contig95618,0,1291,0.0654685494223363
Contig95740,0,9085,0.0795454545454546
Contig95762,0,3003,0.0573951434878587
Contig95963,0,5758,0.0422535211267606
Contig96066,0,2201,0.0075187969924812
Contig96128,0,10000,0.0599078341013825
Contig96155,0,2068,0.0424242424242424
Contig96206,0,6047,0.017220172201722
Contig96308,0,3488,0.0308641975308642
Contig96309,0,8964,0.285035629453682
Contig96356,0,7701,0.199687987519501
Contig96365,30000,31901,0.256619144602851
Contig96493,0,4909,0
Contig96605,0,3163,0.0493630573248408
Contig96650,0,10000,0.0206185567010309
Contig96850,0,3919,0.117241379310345
Contig96973,10000,14396,0.0348837209302326
Contig97015,0,8200,0.0566037735849057
Contig97140,0,3704,0
Contig97258,0,10000,0.110752688172043
Contig97360,0,6302,0
Contig97442,0,1354,0.0258823529411765
Contig97510,0,8220,0.03125
Contig97731,0,10000,0.00603621730382294
Contig97827,0,1366,0.244262295081967
Contig97991,0,5869,0
Contig98013,0,1133,0.0431034482758621
Contig98085,0,9155,0.0900473933649289
Contig98243,0,1732,0.118181818181818
Contig98286,0,8484,0.0804597701149425
Contig98294,0,8641,-0.004
Contig98339,0,2458,0.00246305418719212
Contig98672,0,2571,0
Contig98694,0,8909,0.290434782608696
Contig99082,10000,17573,-0.0072463768115942
Contig99162,0,10000,0.0144927536231884
Contig99323,10000,15345,0.0135746606334842
Contig99912,0,10000,0.00921658986175115
Contig99935,0,1379,0.128048780487805
Contig99976,0,5264,0
Contig100040,0,1736,0.0171489817792069
Contig100415,0,9007,0.155660377358491
Contig100484,10000,13621,0.0576923076923077
Contig100504,0,6100,0.0165745856353591
Contig100572,10000,12621,0.142857142857143
Contig100585,0,10000,0.0766773162939297
Contig100634,10000,12060,0
Contig100640,0,10000,0
Contig100644,0,5408,0.0578778135048231
Contig100771,0,1852,0.149193548387097
Contig100779,0,10000,0
Contig100780,0,10000,0.0401069518716578
Contig100956,0,9002,0.03125
Contig100983,0,10000,0
Contig101098,0,3625,0.111801242236025
Contig101212,0,1744,0.0795454545454546
Contig101262,0,1893,0.183556405353728
Contig101281,0,6408,0
Contig101319,0,5993,0.133802816901408
Contig101412,0,1996,0.099009900990099
Contig101613,0,1879,0.0414285714285714
Contig101655,10000,15043,0.179431072210066
Contig101761,0,9184,0
Contig101814,0,1496,0
Contig101908,0,3286,0.0545454545454545
Contig101935,0,7589,0.354892205638474
Contig101956,0,3959,0.0392156862745098
Contig102046,0,3204,0.186234817813765
Contig102193,0,4888,0.00477326968973747
Contig102229,0,10000,0
Contig102417,0,3771,0.0591630591630592
Contig102484,0,2005,0.0113122171945701
Contig102499,0,4222,0
Contig102656,0,10000,0.0862619808306709
Contig102745,0,9889,0.169260700389105
Contig102773,0,6772,0.0265848670756646
Contig102828,0,6223,0.0868686868686869
Contig103017,0,10000,0.0223642172523962
Contig103053,0,2520,0.246318607764391
Contig103088,0,8939,0.141843971631206
Contig103122,0,10000,0.105431309904153
Contig103223,10000,14834,0
Contig103298,0,10000,0.0828402366863905
Contig103346,10000,19320,0.0696378830083565
Contig103362,0,6421,0.00921658986175115
Contig103464,0,9321,0.0857142857142857
Contig103485,0,3884,0.128424657534247
Contig103539,0,2627,0.0489130434782609
Contig103562,0,10000,0.0769230769230769
Contig103569,0,6893,0.0082815734989648
Contig103640,20000,22594,0.0158730158730159
Contig103756,0,10000,0.115727002967359
Contig103793,0,1757,0.0426829268292683
Contig103892,0,2413,0.0749279538904899
Contig103990,0,7219,0.0101010101010101
Contig104078,0,7475,0.213438735177866
Contig104120,0,7808,0.0480480480480481
Contig104137,0,9547,0
Contig104217,0,5491,0
Contig104223,0,1818,0.101214574898785
Contig104481,0,4344,0.0327868852459016
Contig104524,0,2403,0.420937042459736
Contig104785,0,2896,0.0875912408759124
Contig104811,0,3765,0.031496062992126
Contig104941,0,2630,0.0517241379310345
Contig105061,0,8331,0.17032967032967
Contig105170,0,10000,0.00275482093663912
Contig105208,0,4668,0.112211221122112
Contig105285,0,10000,0.0465116279069768
Contig105379,0,1718,0.135714285714286
Contig105433,0,1952,0.0806451612903226
Contig105510,0,1876,0.00237529691211401
Contig105645,0,4280,0
Contig105666,0,1389,0.294498381877023
Contig105719,0,5505,0.0971428571428571
Contig105759,0,4925,0.400473933649289
Contig105829,0,2700,-0.00320512820512821
Contig105890,0,4879,0.239910313901345
Contig105964,0,9503,0.0476190476190476
Contig105970,0,8244,0.0427553444180523
Contig106125,0,5490,0.273684210526316
Contig106136,0,1199,0.0924657534246575
Contig106154,0,10000,0.0569395017793594
Contig106390,0,3839,0
Contig106566,0,10000,0.0544041450777202
Contig106747,0,1812,0.137724550898204
Contig106875,0,2164,-0.00423728813559322
Contig106967,0,9126,0.298901098901099
Contig107089,0,3373,0.141748942172073
Contig107120,0,5734,0.511904761904762
Contig107133,0,1358,0.0695825049701789
Contig107148,0,3905,0.0147058823529412
Contig107199,0,2078,0.0235294117647059
Contig107277,0,6324,0.106888361045131
Contig107418,0,10000,0.13953488372093
Contig107433,0,1403,0.00947867298578199
Contig107531,0,2596,0.0590219224283305
Contig107541,0,7324,0.0451127819548872
Contig107608,0,1537,0.203076923076923
Contig107698,0,8152,0.0339506172839506
Contig107710,0,1453,0.0634328358208955
Contig107726,0,3289,0.0372960372960373
Contig107800,0,3118,0.048
Contig107847,0,10000,0.0087463556851312
Contig107868,0,7138,0
Contig107960,0,3392,0.173423423423423
Contig108012,0,2395,0.408403361344538
Contig108265,0,5968,0
Contig108308,0,9009,0
Contig108399,0,10000,0.00408997955010225
Contig108472,0,2004,0
Contig108607,0,10000,0.00845070422535211
Contig108706,0,7290,0.0875331564986737
Contig108726,0,2016,0.221461187214612
Contig108778,0,5088,0.236139630390144
Contig108879,0,10000,0.0297029702970297
Contig108927,0,3002,0.0182291666666667
Contig108951,0,10000,0.0454545454545455
Contig109225,0,10000,0.0769230769230769
Contig109285,0,10000,0.0295454545454545
Contig109460,10000,13209,0.0958083832335329
Contig109567,0,4822,0.0321782178217822
Contig109642,0,1188,0.00721153846153846
Contig109712,0,6671,0.0547945205479452
Contig109766,0,2273,0
Contig109783,0,6050,0.76
Contig109789,10000,14630,0.0138888888888889
Contig109827,0,6591,0.150627615062762
Contig109994,0,10000,0.146892655367232
Contig110170,0,9300,0.154214559386973
Contig110276,0,5181,0.0434782608695652
Contig110421,20000,24496,0.00701754385964912
Contig110579,0,1445,0
Contig110742,10000,17469,0
Contig110979,0,4608,0.0691244239631336
Contig111015,0,3088,0.064327485380117
Contig111167,0,4898,0.0561797752808989
Contig111356,0,5049,0.12258064516129
Contig111439,0,8482,0.01364522417154
Contig111591,0,10000,0
Contig111638,0,3057,0.204903677758319
Contig111670,0,2309,0.0425764192139738
Contig111835,0,1286,0.0952380952380952
Contig111982,0,3050,0
Contig112220,0,3381,0.00995024875621891
Contig112555,0,2036,0.0407608695652174
Contig112740,0,5747,0.0566037735849057
Contig112823,0,2580,0.0282608695652174
Contig112828,0,1265,0.217317487266553
Contig112833,0,6669,0.00515463917525773
Contig112883,0,1153,0
Contig112951,0,1637,0
Contig113034,0,2014,0
Contig113120,0,3309,0.0979284369114878
Contig113325,0,2450,0.0181818181818182
Contig113554,0,10000,0.032258064516129
Contig113729,0,9434,0.0392405063291139
Contig113949,0,1701,0.319642857142857
Contig114192,0,2288,0
Contig114193,10000,14338,0.0666666666666667
Contig114539,0,2304,0.00530503978779841
Contig114621,0,4417,0
Contig114634,0,6972,0.0481651376146789
Contig114688,0,6849,0
Contig114724,0,3252,0.122137404580153
Contig114882,0,2251,0.0229007633587786
Contig115170,0,3031,0.132352941176471
Contig115176,0,4842,0.0168539325842697
Contig115273,0,6920,0.0178571428571429
Contig115317,0,4357,0.0289855072463768
Contig115383,0,3618,0.104761904761905
Contig115659,0,1223,0.0260223048327138
Contig115679,0,1701,0.00424328147100424
Contig116295,0,1445,0.0434782608695652
Contig116442,0,2151,0.0629370629370629
Contig116555,0,6169,-0.0029673590504451
Contig116810,0,2736,0.122065727699531
Contig117163,0,4339,0
Contig117216,0,4293,0.0476190476190476
Contig117219,0,5707,0.0181818181818182
Contig117256,0,1027,0.149253731343284
Contig117424,0,1681,0.105691056910569
Contig117622,0,6851,0.164556962025316
Contig117658,0,1986,0.0476190476190476
Contig117810,0,1482,0
Contig117848,0,4141,0.163366336633663
Contig117879,0,2663,0.0162271805273834
Contig117902,0,3367,-0.00304878048780488
Contig117995,0,5418,0.17096018735363
Contig118010,10000,16961,0.0789473684210526
Contig118218,0,1439,0.362728785357737
Contig118232,0,7716,0.0540540540540541
Contig118322,0,9417,0
Contig118383,0,4055,0
Contig118396,0,1273,0.0511945392491467
Contig118415,0,1611,-0.00405679513184584
Contig118475,0,1743,0.0555555555555556
Contig118575,0,8804,0.228132387706856
Contig118671,0,5666,0.182905982905983
Contig118863,0,10000,0
Contig119087,0,8552,0.0305755395683453
Contig119221,0,3662,0.0566037735849057
Contig119258,0,6791,0.166666666666667
Contig119383,0,1057,0.306709265175719
Contig119450,10000,14843,0.0392156862745098
Contig119466,0,4666,0.0151515151515152
Contig119588,0,4149,0.00619834710743802
Contig119684,0,1133,0.0315457413249211
Contig120024,0,3706,0.0485436893203884
Contig120115,0,1981,0.0840336134453782
Contig120221,0,7268,0
Contig120378,0,10000,0.310696095076401
Contig120496,0,10000,0.0358974358974359
Contig120677,0,3830,0
Contig120701,0,4738,0.0606060606060606
Contig120814,0,10000,0.104761904761905
Contig120874,0,8080,0
Contig120879,0,8853,0.130952380952381
Contig121003,0,2337,0
Contig121049,0,7904,0.365646258503401
Contig121271,0,4092,0.339181286549708
Contig121325,0,8767,0.0277185501066098
Contig121494,10000,20000,0.135678391959799
Contig121574,0,1705,0
Contig121611,0,1409,0.112021857923497
Contig121767,0,5325,0
Contig121810,0,10000,0
Contig121967,0,2395,-0.00248138957816377
Contig122166,0,1047,0.0198198198198198
Contig122227,0,4473,0.141509433962264
Contig122616,0,2307,0.0307692307692308
Contig122702,0,1154,0
Contig122767,0,5706,0
Contig122966,0,2025,0.060546875
Contig123088,0,10000,0.0408163265306122
Contig123152,0,9150,0.215151515151515
Contig123167,0,4270,0.0250696378830084
Contig123342,0,4609,0.103260869565217
Contig123396,0,7982,0
Contig123486,0,1832,0.0915032679738562
Contig123941,0,10000,0.00961538461538462
Contig123971,0,3310,0.0253164556962025
Contig124011,0,1503,0.0185185185185185
Contig124187,0,2269,0.12781954887218
Contig124226,0,10000,0.023936170212766
Contig124334,0,1639,0.0807799442896936
Contig124392,0,5053,0.235658914728682
Contig124849,0,1251,0
Contig125051,0,2024,0.0684931506849315
Contig125191,0,1430,0.0580645161290323
Contig125195,0,1184,0
Contig125369,0,10000,0.0817120622568093
Contig125377,0,1984,0.0452488687782805
Contig125436,0,3325,0.0106007067137809
Contig125636,0,1066,0
Contig125764,0,2975,0.027027027027027
Contig125805,0,1590,0.0431034482758621
Contig126046,0,2573,0.301829268292683
Contig126134,0,5633,0.0064034151547492
Contig126345,0,5844,0.0575539568345324
Contig126830,0,6215,0
Contig126885,10000,15514,0.0121951219512195
Contig126937,0,7573,0.03
Contig126977,0,4061,0.0158450704225352
Contig127001,0,4911,0.0285714285714286
Contig127459,0,2966,0.0469798657718121
Contig127489,0,6894,0
Contig127649,10000,14946,0.0384615384615385
Contig127684,0,1731,0.0324324324324324
Contig127707,0,8531,0.09375
Contig128060,0,1680,0.0465587044534413
Contig128823,0,9021,0.12589928057554
Contig128882,0,1238,0.0384615384615385
Contig129028,0,5515,0.0210084033613445
Contig129509,0,2778,0.0454545454545455
Contig129597,0,1581,0
Contig129911,0,3161,0
Contig130146,0,2907,0.0459081836327345
Contig130492,0,1964,0.0384615384615385
Contig130550,10000,15698,0.150684931506849
Contig130630,0,7095,0.0684931506849315
Contig130770,0,8281,0.382716049382716
Contig130869,0,2299,0.0655737704918033
Contig131020,0,1790,0.16116248348745
Contig131107,0,5164,0.0630407911001236
Contig131121,0,1697,0.0373831775700935
Contig131726,0,1914,0.00544959128065395
Contig131730,0,1465,0.126448893572181
Contig132115,0,1816,0.0170940170940171
Contig132330,0,4425,0.417061611374408
Contig132507,0,7546,0.00342465753424658
Contig132765,0,1227,0.0230769230769231
Contig132777,0,10000,0.0425055928411633
Contig132845,0,1767,0.0670731707317073
Contig133037,10000,14687,0.0520833333333333
Contig133083,0,6392,0.0675675675675676
Contig133344,0,1074,0.0235294117647059
Contig133370,0,1987,0.382716049382716
Contig133448,0,3150,0.024
Contig133531,0,3882,0
Contig133565,0,5205,0
Contig134176,0,7605,0.0508021390374332
Contig134260,0,3899,0.0431818181818182
Contig134345,0,2853,0.00980392156862745
Contig134389,0,8355,0.0718562874251497
Contig134431,0,8353,0
Contig134446,0,3293,0.147792706333973
Contig134473,0,2238,-0.00227790432801822
Contig134517,0,2797,0.185873605947955
Contig134547,0,1015,0.0065359477124183
Contig134709,0,1587,0.0194963444354184
Contig135211,0,7292,0.09375
Contig135275,0,1329,0
Contig135457,0,3976,0.0555555555555556
Contig135480,0,1685,0.0066006600660066
Contig135517,0,1306,0.0147058823529412
Contig135594,0,4109,0.093812375249501
Contig135658,0,2012,-0.004
Contig135672,0,2668,0.0146627565982405
Contig135695,0,3380,0.214611872146119
Contig135817,0,6458,0.0199203187250996
Contig135826,0,1295,0
Contig135994,0,7482,0.0408163265306122
Contig136222,0,1015,0.0545454545454545
Contig136655,0,1562,0
Contig136663,0,3329,0.0217391304347826
Contig137374,0,3087,0.024
Contig137426,0,9939,0.0615711252653928
Contig137461,0,5034,0.0961538461538461
Contig137606,0,9042,0.0371900826446281
Contig137919,0,6560,0.0738738738738739
Contig137929,0,8590,0.0476190476190476
Contig137940,0,1864,0.00737100737100737
Contig137951,0,2908,0.00211416490486258
Contig138026,0,3462,0.0927835051546392
Contig138111,0,10000,-0.00184162062615101
Contig138115,0,4275,0.305400372439479
Contig138316,0,1972,0.462566844919786
Contig138344,0,8086,0.00340136054421769
Contig138457,0,2462,0.0680100755667506
Contig138504,0,1192,0
Contig138563,0,4490,0.033175355450237
Contig138622,0,5679,0.0655737704918033
Contig139018,0,1640,0
Contig139034,0,4260,0.0384615384615385
Contig139158,0,2980,0
Contig139170,0,10000,0.00793650793650794
Contig139210,0,6760,0.0121580547112462
Contig139290,0,2277,0
Contig139483,0,4623,0
Contig139623,0,1290,0.00395256916996047
Contig139664,0,1188,0
Contig139691,0,3225,0.025974025974026
Contig140004,0,3278,0.0651515151515152
Contig140413,0,3384,0.214611872146119
Contig140710,0,1007,0.0384615384615385
Contig140954,0,3194,0.0483870967741935
Contig141071,0,8683,0.0260869565217391
Contig141357,0,1850,0
Contig141380,0,2197,0.00384615384615385
Contig141435,0,2634,0.0276243093922652
Contig141438,0,9563,0.0816326530612245
Contig141622,0,2704,0.00959232613908873
Contig141789,0,5154,0.0166112956810631
Contig142254,0,10000,0.0571428571428571
Contig142315,0,1944,0
Contig142318,0,2452,0.0845771144278607
Contig142481,0,6689,0
Contig142633,0,2880,0.0550660792951542
Contig142643,0,10000,0.0810810810810811
Contig142911,0,1274,0.0274223034734918
Contig142931,0,5093,0.0384615384615385
Contig143174,0,2547,0.0454545454545455
Contig143927,10000,14391,0.150326797385621
Contig144108,0,4108,-0.00326797385620915
Contig144427,0,10000,0.00862068965517241
Contig144485,20000,24578,0.0989304812834225
Contig144490,0,1469,0.126984126984127
Contig144761,0,10000,0.179347826086957
Contig144900,0,3750,0.0807174887892377
Contig144976,0,5608,0.0731707317073171
Contig145166,0,4617,0.0465909090909091
Contig145173,0,4570,-0.00280112044817927
Contig145216,0,10000,0.0813953488372093
Contig145242,0,1731,0.0195121951219512
Contig145351,0,6147,0.0338983050847458
Contig145404,0,4494,0.0939597315436242
Contig145810,0,10000,0.00544464609800363
Contig146058,0,7714,0.0210526315789474
Contig146123,0,3779,0.198019801980198
Contig146128,0,3002,0.0806451612903226
Contig146166,0,1376,0.0476190476190476
Contig146278,0,1814,0.0344827586206897
Contig146289,0,2672,0.00655021834061135
Contig146366,0,10000,0.0723684210526316
Contig146584,0,1368,0.0590277777777778
Contig146607,0,10000,0.0655737704918033
Contig146624,0,3640,0.12
Contig146661,0,4543,0.0694444444444444
Contig146827,0,4753,0.134228187919463
Contig147192,0,8247,0
Contig147218,0,9057,0.0402843601895735
Contig147494,0,5159,0.04
Contig147962,0,3130,0.446031746031746
Contig148033,0,10000,0.131736526946108
Contig148105,10000,17348,0.0326633165829146
Contig148170,0,9701,0
Contig148758,0,1171,0
Contig148810,0,1530,0.157495256166983
Contig148953,0,1028,0.0571428571428571
Contig149134,0,7365,0
Contig149440,0,1327,0.0145228215767635
Contig149483,0,1302,0.0244897959183673
Contig149539,0,4026,0.119402985074627
Contig149688,0,2055,0.0652173913043478
Contig149777,0,10000,0.0625
Contig150092,0,7711,0.0774193548387097
Contig150483,0,9387,0.00775193798449612
Contig150730,0,2421,0.367435158501441
Contig150795,0,7896,0.296724470134875
Contig153403,0,1954,0.101468624833111
Contig154574,0,3483,0
Contig154729,0,6277,0.0594059405940594
Contig154759,0,9666,0.09375
Contig154768,10000,18577,0
Contig154960,0,2452,0
Contig155112,0,10000,0.0684931506849315
Contig155166,0,1002,0.0264765784114053
Contig155219,0,7193,0.025
Contig155600,0,10000,0
Contig155938,0,4096,0.025
Contig155975,0,2628,0
Contig156012,0,3579,0.1003861003861
Contig156710,0,3469,0.116923076923077
Contig156945,0,2958,0.04
Contig157107,0,6785,0.0655737704918033
Contig157312,0,2106,0.0535714285714286
Contig157554,0,10000,0.106870229007634
Contig157745,0,3383,0.200854700854701
Contig157976,0,1216,0.0124610591900312
Contig158484,0,1079,0.00530503978779841
Contig158546,0,3696,0.0344827586206897
Contig158678,0,4030,0.0879120879120879
Contig158807,0,7512,0.12220566318927
Contig159060,0,6452,-0.00421940928270042
Contig160272,0,9225,0
Contig160559,0,4156,0.21865889212828
Contig160996,0,8265,0.0294117647058824
Contig161092,0,3468,0.111111111111111
Contig161403,0,1999,0.205555555555556
Contig161613,0,2506,0
Contig162294,0,1157,0.208333333333333
Contig162753,0,3528,0.0707070707070707
Contig163159,0,1472,0.0109090909090909
Contig163586,0,5130,0.0545454545454545
Contig163926,0,2634,0.089622641509434
Contig163975,0,7283,0
Contig164453,0,5686,0.244047619047619
Contig164648,0,5937,0.0225303292894281
Contig164653,0,1111,0.0823529411764706
Contig164884,0,3049,0.0412844036697248
Contig165255,0,8949,0
Contig165303,0,1004,0
Contig165306,0,7460,0
Contig165308,0,2859,0.0685579196217494
Contig165664,0,1979,0.0263157894736842
Contig165713,0,1333,0
Contig166055,0,1399,0.0384615384615385
Contig166904,0,1917,0.264388489208633
Contig167071,0,1917,0.0289855072463768
Contig167127,0,3834,0.0024330900243309
Contig167138,0,7437,0.0147058823529412
Contig167362,0,2012,0.0537634408602151
Contig167447,0,3302,0
Contig167545,0,4437,-0.00215982721382289
Contig167750,0,3113,0.367066895368782
Contig167774,0,1445,0.0565789473684211
Contig168159,0,6295,-0.00370027752081406
Contig168388,0,4906,0.0347593582887701
Contig168459,0,9057,0.0141509433962264
Contig168959,0,1015,0
Contig169393,0,6289,0.0510805500982318
Contig169979,0,9205,0.0125
Contig170462,0,1449,0
Contig170501,0,2990,0.0615079365079365
Contig170567,0,1999,0.0351351351351351
Contig170623,10000,14464,0.0323076923076923
Contig170627,0,1948,0.180212014134276
Contig170776,0,2617,0.0235294117647059
Contig171906,0,7224,0
Contig172535,0,1638,0
Contig172552,0,9857,0.113636363636364
Contig172917,0,1190,0.0740740740740741
Contig173204,0,1165,0.0666666666666667
Contig173437,0,6030,0.0535714285714286
Contig173481,0,1885,0.0614973262032086
Contig173947,0,10000,0.142857142857143
Contig174513,0,1867,-0.00338983050847458
Contig174600,0,7370,0
Contig175199,0,1297,0.163157894736842
Contig175856,0,1336,0.0384615384615385
Contig175939,0,1096,-0.00512820512820513
Contig176291,0,3147,0.172794117647059
Contig176588,0,6549,0
Contig177890,0,5419,0.0144578313253012
Contig178401,0,10000,0
Contig178715,0,2359,0.189528795811518
Contig179234,0,5776,0
Contig179537,0,4802,-0.00239808153477218
Contig179678,0,3408,0.0645161290322581
Contig179708,0,1284,0.03125
Contig180212,0,1097,0.162264150943396
Contig180457,0,1011,0.0650887573964497
Contig181866,0,6606,0.160206718346253
Contig182036,0,1962,0.0200364298724954
Contig183446,0,1552,0
Contig184013,0,1144,0.0888888888888889
Contig184407,0,2880,0.0655737704918033
Contig184494,0,2219,0.0245901639344262
Contig184505,0,2429,0.0534458509142053
Contig184950,0,4092,0.0214190093708166
Contig185567,0,1587,0
Contig186359,0,1931,0.0145985401459854
Contig186868,0,5813,0.026615969581749
Contig188364,0,2870,0
Contig188393,0,3002,0.0385756676557863
Contig189179,0,7774,0.0551181102362205
Contig189392,0,3990,0.0594059405940594
Contig189533,0,1588,0
Contig189829,0,6638,0.0349127182044888
Contig189831,0,1675,0
Contig189945,0,1648,0.0755711775043937
Contig192103,10000,12602,0.0209424083769634
Contig192107,0,7432,0
Contig192122,0,10000,0.0224719101123596
Contig192720,0,1283,0.136200716845878
Contig193185,0,1380,0.0151057401812689
Contig193730,0,3207,0
Contig194392,0,9902,0.0319148936170213
Contig194402,0,2083,0.00755939524838013
Contig194642,10000,15476,0.0321592649310873
Contig194801,0,1084,-0.00641025641025641
Contig196009,0,10000,0.0176767676767677
Contig196392,0,3609,0.157001414427157
Contig196504,0,1270,0.162011173184358
Contig196906,0,1239,0.0125628140703518
Contig197328,0,3598,0.112068965517241
Contig197845,0,2504,0
Contig197906,0,1231,0.0230414746543779
Contig197976,0,7627,0.0409356725146199
Contig198173,0,6720,0.14468085106383
Contig199761,0,1982,0.0330882352941176
Contig199869,0,2256,0
Contig200031,0,3256,0.0564334085778781
Contig200428,0,1179,0.0284090909090909
Contig200436,0,1584,0.0782122905027933
Contig200542,0,2506,0.0087719298245614
Contig200683,0,8112,0.0106382978723404
Contig200815,0,2557,0.00561797752808989
Contig200964,0,6571,0
Contig200997,0,6595,0.01171875
Contig201278,0,4081,0
Contig202095,0,1216,0.205188679245283
Contig202555,0,9557,0.050531914893617
Contig202971,0,3819,0.0566037735849057
Contig204532,0,2777,0
Contig205233,0,7585,0.194312796208531
Contig205490,0,2658,0
Contig206743,0,2201,0.0566037735849057
Contig206988,0,7475,0
Contig207046,0,1122,0.00321543408360129
Contig207275,0,2338,0.0602006688963211
Contig207752,0,3618,0.111111111111111
Contig208075,0,1215,0
Contig208125,0,4057,-0.00239234449760766
Contig208722,0,1459,0.200389105058366
Contig209525,0,6457,0
Contig209666,0,9903,0.266129032258065
Contig209775,0,6124,0.0452830188679245
Contig209797,0,10000,0.137022397891963
Contig209816,0,6568,0.472830494728305
Contig209828,0,2733,0
Contig212235,0,8403,0.0961538461538462
Contig212334,0,9989,0
Contig212660,0,2067,0.0205655526992288
Contig212848,0,8840,0
Contig212964,0,5455,0.0522388059701493
Contig213483,0,2430,0.070631970260223
Contig213777,0,10000,0.127705627705628
Contig213835,0,1456,0.0833333333333333
Contig214022,0,3293,0.0228571428571429
Contig214125,0,1009,0.0469483568075117
Contig214594,0,4561,0
Contig215464,0,4974,0.028
Contig215949,0,1176,0.228426395939086
Contig216090,10000,13485,0.0148148148148148
Contig216631,0,1204,0.0933333333333333
Contig217099,0,4244,0.0384615384615385
Contig217340,0,1653,0.802631578947368
Contig217684,0,1513,0.275623268698061
Contig217698,0,5600,0
Contig218704,0,1520,0.00529100529100529
Contig218966,0,1392,0.12707182320442
Contig219004,0,10000,0
Contig219110,0,2404,0
Contig219117,0,1096,0.0722135007849294
Contig219157,10000,16141,0.00201207243460765
Contig219329,0,1682,0
Contig250115,0,1291,0.0142857142857143
Contig266691,0,1116,0.0497237569060773
Contig271755,0,1773,0.108695652173913
Contig282983,0,4210,0.451942740286299
Contig290971,0,1093,0.0370994940978078
Contig294410,0,4282,-0.00393700787401575
Contig294594,0,4005,0.0918454935622318
Contig299038,0,10000,0.0303030303030303
Contig303331,10000,13739,0.0151515151515152
Contig308978,0,1151,-0.00315457413249211
Contig312294,0,3151,0
Contig319192,0,6131,0.0149253731343284
Contig321245,0,2140,0.0588235294117647
Contig322676,0,2453,0
Contig323968,0,3761,0.0285714285714286
Contig325927,0,10000,0.025531914893617
Contig330394,0,1978,-0.0043956043956044
Contig333811,0,10000,0.0612244897959184
Contig354867,0,2114,0
Contig369110,0,9351,0.0586907449209932
Contig369276,0,4682,0.158828064764842
Contig370531,0,2565,0.12241054613936
Contig372813,0,6608,0.467768595041322
Contig376785,0,2247,0.062780269058296
Contig380883,0,1047,0.0725075528700906
Contig383070,0,7696,0.02
Contig384642,0,2312,-0.00328947368421053
Contig390259,0,1207,0.0169491525423729
Contig407461,0,1089,0.0607142857142857
Contig412716,0,6481,0.134122287968442
Contig415894,0,1105,0
Contig426584,0,1419,0.0327868852459016
Contig427469,0,1935,0.15527950310559
Contig432084,0,2684,0.222437137330754
Contig433676,0,4309,0.196428571428571
Contig437756,0,1069,0.00411522633744856
Contig453247,0,1313,0.0135467980295566
Contig459203,0,4096,0.0677361853832442
Contig459797,0,1171,0.182417582417582
Contig463020,0,4859,0
Contig470007,0,1118,0.0352422907488987
Contig470690,0,1460,0.094488188976378
Contig474021,10000,13646,0.0240963855421687
Contig478792,0,2722,0
Contig480950,0,3385,0.124497991967871
Contig485898,0,9517,0.114285714285714
Contig491478,0,5178,0.109433962264151
Contig494383,0,1778,0.0222222222222222
Contig502193,0,2406,0
Contig513494,0,3596,0
Contig526489,0,7919,0.195979899497487
Contig530572,0,2005,0.103260869565217
Contig536276,0,5008,0.0684931506849315
Contig538871,0,8641,0.0657894736842105
