contig_gene,start_gene_2kb,end_gene_2kb,notes_gene,pval.treatment,adj.pval.pop,ID,Parent,Name,Alias,AED,eAED,Note,Ontology_term,Dbxref
Contig15653,1,16633,"ID=OLUR_00011461;Name=OLUR_00011461;Alias=maker-Contig15653-snap-gene-0.4;Note=Similar to Ack-like: Activated Cdc42 kinase-like (Drosophila melanogaster OX%3D7227);Dbxref=Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:2.30.30.40,InterPro:IPR000095,InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR008266,InterPro:IPR011009,InterPro:IPR020635,InterPro:IPR036028,MobiDBLite:mobidb-lite,Pfam:PF07714,ProSitePatterns:PS00109,ProSiteProfiles:PS50011,ProSiteProfiles:PS50108,SMART:SM00219,SUPERFAMILY:SSF50044,SUPERFAMILY:SSF56112;Ontology_term=GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468;",0.007818832703280218,0.03890642901086059,ID=OLUR_00011461;,NA,Name=OLUR_00011461;,Alias=maker-Contig15653-snap-gene-0.4;,NA,NA,Note=Similar to Ack-like: Activated Cdc42 kinase-like (Drosophila melanogaster OX%3D7227);,"Ontology_term=GO:0004672,GO:0004713,GO:0005515,GO:0005524,GO:0006468;","Dbxref=Gene3D:G3DSA:1.10.510.10,Gene3D:G3DSA:2.30.30.40,InterPro:IPR000095,InterPro:IPR000719,InterPro:IPR001245,InterPro:IPR008266,InterPro:IPR011009,InterPro:IPR020635,InterPro:IPR036028,MobiDBLite:mobidb-lite,Pfam:PF07714,ProSitePatterns:PS00109,ProSiteProfiles:PS50011,ProSiteProfiles:PS50108,SMART:SM00219,SUPERFAMILY:SSF50044,SUPERFAMILY:SSF56112;"
Contig15757,12023,37699,ID=OLUR_00003788;Name=OLUR_00003788;Alias=maker-Contig15757-snap-gene-0.4;Note=Protein of unknown function;,6.53002903299661e-7,1.4155151440607248e-5,ID=OLUR_00003788;,NA,Name=OLUR_00003788;,Alias=maker-Contig15757-snap-gene-0.4;,NA,NA,Note=Protein of unknown function;,NA,NA
Contig15757,9514,34676,"ID=OLUR_00003787;Name=OLUR_00003787;Alias=maker-Contig15757-snap-gene-0.5;Note=Similar to SCAPER: S phase cyclin A-associated protein in the endoplasmic reticulum (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,InterPro:IPR032446,MobiDBLite:mobidb-lite,Pfam:PF16501;",6.53002903299661e-7,1.4155151440607248e-5,ID=OLUR_00003787;,NA,Name=OLUR_00003787;,Alias=maker-Contig15757-snap-gene-0.5;,NA,NA,Note=Similar to SCAPER: S phase cyclin A-associated protein in the endoplasmic reticulum (Homo sapiens OX%3D9606);,NA,"Dbxref=Coils:Coil,InterPro:IPR032446,MobiDBLite:mobidb-lite,Pfam:PF16501;"
Contig16154,1,3676,"ID=OLUR_00029002;Name=OLUR_00029002;Alias=maker-Contig16154-snap-gene-0.1;Note=Similar to ung-1: Uracil-DNA glycosylase (Caenorhabditis elegans OX%3D6239);Dbxref=CDD:cd10027,Gene3D:G3DSA:3.40.470.10,InterPro:IPR002043,InterPro:IPR005122,InterPro:IPR036895,Pfam:PF03167,SUPERFAMILY:SSF52141;Ontology_term=GO:0004844,GO:0006281,GO:0006284;",1.1033417860106877e-11,5.294636830121008e-10,ID=OLUR_00029002;,NA,Name=OLUR_00029002;,Alias=maker-Contig16154-snap-gene-0.1;,NA,NA,Note=Similar to ung-1: Uracil-DNA glycosylase (Caenorhabditis elegans OX%3D6239);,"Ontology_term=GO:0004844,GO:0006281,GO:0006284;","Dbxref=CDD:cd10027,Gene3D:G3DSA:3.40.470.10,InterPro:IPR002043,InterPro:IPR005122,InterPro:IPR036895,Pfam:PF03167,SUPERFAMILY:SSF52141;"
Contig16264,1,12676,"ID=OLUR_00014409;Name=OLUR_00014409;Alias=maker-Contig16264-snap-gene-0.2;Note=Similar to Spag16: Sperm-associated antigen 16 protein (Mus musculus OX%3D10090);Dbxref=CDD:cd00200,Coils:Coil,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR015943,InterPro:IPR017986,InterPro:IPR019775,InterPro:IPR020472,InterPro:IPR036322,MobiDBLite:mobidb-lite,PRINTS:PR00320,Pfam:PF00400,ProSitePatterns:PS00678,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF50978;Ontology_term=GO:0005515;",2.27213319019953e-4,0.0023898583287213014,ID=OLUR_00014409;,NA,Name=OLUR_00014409;,Alias=maker-Contig16264-snap-gene-0.2;,NA,NA,Note=Similar to Spag16: Sperm-associated antigen 16 protein (Mus musculus OX%3D10090);,Ontology_term=GO:0005515;,"Dbxref=CDD:cd00200,Coils:Coil,Gene3D:G3DSA:2.130.10.10,InterPro:IPR001680,InterPro:IPR015943,InterPro:IPR017986,InterPro:IPR019775,InterPro:IPR020472,InterPro:IPR036322,MobiDBLite:mobidb-lite,PRINTS:PR00320,Pfam:PF00400,ProSitePatterns:PS00678,ProSiteProfiles:PS50082,ProSiteProfiles:PS50294,SMART:SM00320,SUPERFAMILY:SSF50978;"
Contig1629,1146,14028,"ID=OLUR_00010087;Name=OLUR_00010087;Alias=snap_masked-Contig1629-processed-gene-0.1;Note=Similar to rhpn2: Rhophilin-2 (Danio rerio OX%3D7955);Dbxref=CDD:cd00992,Coils:Coil,Gene3D:G3DSA:2.30.42.10,InterPro:IPR001478,InterPro:IPR036034,MobiDBLite:mobidb-lite,Pfam:PF00595,ProSiteProfiles:PS50106,SMART:SM00228,SUPERFAMILY:SSF50156;Ontology_term=GO:0005515;",0.002785175973775962,0.01823806725327808,ID=OLUR_00010087;,NA,Name=OLUR_00010087;,Alias=snap_masked-Contig1629-processed-gene-0.1;,NA,NA,Note=Similar to rhpn2: Rhophilin-2 (Danio rerio OX%3D7955);,Ontology_term=GO:0005515;,"Dbxref=CDD:cd00992,Coils:Coil,Gene3D:G3DSA:2.30.42.10,InterPro:IPR001478,InterPro:IPR036034,MobiDBLite:mobidb-lite,Pfam:PF00595,ProSiteProfiles:PS50106,SMART:SM00228,SUPERFAMILY:SSF50156;"
Contig168349,1193,7717,"ID=OLUR_00024112;Name=OLUR_00024112;Alias=maker-Contig168349-snap-gene-0.1;Note=Similar to Trub2: Mitochondrial mRNA pseudouridine synthase Trub2 (Xenopus tropicalis OX%3D8364);Dbxref=Gene3D:G3DSA:3.30.2350.10,InterPro:IPR002501,InterPro:IPR020103,Pfam:PF01509,SUPERFAMILY:SSF55120;Ontology_term=GO:0001522,GO:0003723,GO:0006396,GO:0009451,GO:0009982;",7.906738526083787e-4,0.006704729400333369,ID=OLUR_00024112;,NA,Name=OLUR_00024112;,Alias=maker-Contig168349-snap-gene-0.1;,NA,NA,Note=Similar to Trub2: Mitochondrial mRNA pseudouridine synthase Trub2 (Xenopus tropicalis OX%3D8364);,"Ontology_term=GO:0001522,GO:0003723,GO:0006396,GO:0009451,GO:0009982;","Dbxref=Gene3D:G3DSA:3.30.2350.10,InterPro:IPR002501,InterPro:IPR020103,Pfam:PF01509,SUPERFAMILY:SSF55120;"
Contig16846,1,8383,"ID=OLUR_00023183;Name=OLUR_00023183;Alias=maker-Contig16846-snap-gene-0.2;Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR023415,InterPro:IPR036055,MobiDBLite:mobidb-lite,PRINTS:PR00261,Pfam:PF00057,Pfam:PF00629,ProSitePatterns:PS01209,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;Ontology_term=GO:0005515,GO:0016020;",7.378904908836436e-20,1.3005492306144517e-17,ID=OLUR_00023183;,NA,Name=OLUR_00023183;,Alias=maker-Contig16846-snap-gene-0.2;,NA,NA,Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);,"Ontology_term=GO:0005515,GO:0016020;","Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR023415,InterPro:IPR036055,MobiDBLite:mobidb-lite,PRINTS:PR00261,Pfam:PF00057,Pfam:PF00629,ProSitePatterns:PS01209,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;"
Contig16849,3430,10727,"ID=OLUR_00018277;Name=OLUR_00018277;Alias=maker-Contig16849-snap-gene-0.4;Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR023415,InterPro:IPR036055,PRINTS:PR00261,Pfam:PF00057,Pfam:PF00629,ProSitePatterns:PS01209,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,ProSiteProfiles:PS51257,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;Ontology_term=GO:0005515,GO:0016020;",0.00113206895001889,0.008847778005970263,ID=OLUR_00018277;,NA,Name=OLUR_00018277;,Alias=maker-Contig16849-snap-gene-0.4;,NA,NA,Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);,"Ontology_term=GO:0005515,GO:0016020;","Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR023415,InterPro:IPR036055,PRINTS:PR00261,Pfam:PF00057,Pfam:PF00629,ProSitePatterns:PS01209,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,ProSiteProfiles:PS51257,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;"
Contig16849,6810,11100,"ID=OLUR_00018278;Name=OLUR_00018278;Alias=snap_masked-Contig16849-processed-gene-0.1;Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);Dbxref=CDD:cd06263,Gene3D:G3DSA:2.60.120.200,InterPro:IPR000998,InterPro:IPR013320,Pfam:PF00629,ProSiteProfiles:PS50060,SUPERFAMILY:SSF49899;Ontology_term=GO:0016020;",0.009390788435396745,0.04516327194771103,ID=OLUR_00018278;,NA,Name=OLUR_00018278;,Alias=snap_masked-Contig16849-processed-gene-0.1;,NA,NA,Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);,Ontology_term=GO:0016020;,"Dbxref=CDD:cd06263,Gene3D:G3DSA:2.60.120.200,InterPro:IPR000998,InterPro:IPR013320,Pfam:PF00629,ProSiteProfiles:PS50060,SUPERFAMILY:SSF49899;"
Contig16849,7680,12340,"ID=OLUR_00018280;Name=OLUR_00018280;Alias=maker-Contig16849-snap-gene-0.5;Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR036055,MobiDBLite:mobidb-lite,PRINTS:PR00020,PRINTS:PR00261,Pfam:PF00057,Pfam:PF00629,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;Ontology_term=GO:0005515,GO:0016020;",3.3828348548525966e-16,3.142703572791385e-14,ID=OLUR_00018280;,NA,Name=OLUR_00018280;,Alias=maker-Contig16849-snap-gene-0.5;,NA,NA,Note=Similar to MAM and LDL-receptor class A domain-containing protein 2 (Fragment) (Acropora millepora OX%3D45264);,"Ontology_term=GO:0005515,GO:0016020;","Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR036055,MobiDBLite:mobidb-lite,PRINTS:PR00020,PRINTS:PR00261,Pfam:PF00057,Pfam:PF00629,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;"
Contig16850,1,1883,"ID=OLUR_00031476;Name=OLUR_00031476;Alias=maker-Contig16850-snap-gene-0.2;Note=Similar to MAM and LDL-receptor class A domain-containing protein 1 (Fragment) (Acropora millepora OX%3D45264);Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR036055,MobiDBLite:mobidb-lite,Pfam:PF00629,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;Ontology_term=GO:0005515,GO:0016020;",1.5300630549102314e-5,2.229942747492431e-4,ID=OLUR_00031476;,NA,Name=OLUR_00031476;,Alias=maker-Contig16850-snap-gene-0.2;,NA,NA,Note=Similar to MAM and LDL-receptor class A domain-containing protein 1 (Fragment) (Acropora millepora OX%3D45264);,"Ontology_term=GO:0005515,GO:0016020;","Dbxref=CDD:cd00112,CDD:cd06263,Gene3D:G3DSA:2.60.120.200,Gene3D:G3DSA:4.10.400.10,InterPro:IPR000998,InterPro:IPR002172,InterPro:IPR013320,InterPro:IPR036055,MobiDBLite:mobidb-lite,Pfam:PF00629,ProSiteProfiles:PS50060,ProSiteProfiles:PS50068,SMART:SM00137,SMART:SM00192,SUPERFAMILY:SSF49899,SUPERFAMILY:SSF57424;"
Contig16933,16986,37328,"ID=OLUR_00003645;Name=OLUR_00003645;Alias=maker-Contig16933-snap-gene-0.6;Note=Similar to Chat: Choline O-acetyltransferase (Mus musculus OX%3D10090);Dbxref=Gene3D:G3DSA:3.30.559.40,InterPro:IPR000542,InterPro:IPR039551,Pfam:PF00755,ProSitePatterns:PS00440,SUPERFAMILY:SSF52777;Ontology_term=GO:0016746;",5.04888343359158e-8,1.3720013353617235e-6,ID=OLUR_00003645;,NA,Name=OLUR_00003645;,Alias=maker-Contig16933-snap-gene-0.6;,NA,NA,Note=Similar to Chat: Choline O-acetyltransferase (Mus musculus OX%3D10090);,Ontology_term=GO:0016746;,"Dbxref=Gene3D:G3DSA:3.30.559.40,InterPro:IPR000542,InterPro:IPR039551,Pfam:PF00755,ProSitePatterns:PS00440,SUPERFAMILY:SSF52777;"
Contig16934,4819,32510,"ID=OLUR_00005264;Name=OLUR_00005264;Alias=maker-Contig16934-snap-gene-0.5;Note=Similar to Pcsk6: Proprotein convertase subtilisin/kexin type 6 (Rattus norvegicus OX%3D10116);Dbxref=CDD:cd00064,CDD:cd04059,Gene3D:G3DSA:2.10.220.10,Gene3D:G3DSA:2.60.120.260,Gene3D:G3DSA:3.40.50.200,InterPro:IPR000209,InterPro:IPR002884,InterPro:IPR006211,InterPro:IPR006212,InterPro:IPR008979,InterPro:IPR009030,InterPro:IPR015500,InterPro:IPR022398,InterPro:IPR023827,InterPro:IPR023828,InterPro:IPR034182,InterPro:IPR036852,PRINTS:PR00723,Pfam:PF00082,Pfam:PF00757,Pfam:PF01483,ProSitePatterns:PS00136,ProSitePatterns:PS00137,ProSitePatterns:PS00138,ProSiteProfiles:PS51829,SMART:SM00261,SUPERFAMILY:SSF49785,SUPERFAMILY:SSF52743,SUPERFAMILY:SSF57184;Ontology_term=GO:0004252,GO:0004714,GO:0005524,GO:0006468,GO:0006508,GO:0007169,GO:0016020;",8.013766714179393e-20,1.3615461843487312e-17,ID=OLUR_00005264;,NA,Name=OLUR_00005264;,Alias=maker-Contig16934-snap-gene-0.5;,NA,NA,Note=Similar to Pcsk6: Proprotein convertase subtilisin/kexin type 6 (Rattus norvegicus OX%3D10116);,"Ontology_term=GO:0004252,GO:0004714,GO:0005524,GO:0006468,GO:0006508,GO:0007169,GO:0016020;","Dbxref=CDD:cd00064,CDD:cd04059,Gene3D:G3DSA:2.10.220.10,Gene3D:G3DSA:2.60.120.260,Gene3D:G3DSA:3.40.50.200,InterPro:IPR000209,InterPro:IPR002884,InterPro:IPR006211,InterPro:IPR006212,InterPro:IPR008979,InterPro:IPR009030,InterPro:IPR015500,InterPro:IPR022398,InterPro:IPR023827,InterPro:IPR023828,InterPro:IPR034182,InterPro:IPR036852,PRINTS:PR00723,Pfam:PF00082,Pfam:PF00757,Pfam:PF01483,ProSitePatterns:PS00136,ProSitePatterns:PS00137,ProSitePatterns:PS00138,ProSiteProfiles:PS51829,SMART:SM00261,SUPERFAMILY:SSF49785,SUPERFAMILY:SSF52743,SUPERFAMILY:SSF57184;"
Contig17101,2064,9196,"ID=OLUR_00004213;Name=OLUR_00004213;Alias=maker-Contig17101-snap-gene-0.8;Note=Protein of unknown function;Dbxref=InterPro:IPR025155,MobiDBLite:mobidb-lite,Pfam:PF13330;",5.146082582298856e-4,0.004674854114623031,ID=OLUR_00004213;,NA,Name=OLUR_00004213;,Alias=maker-Contig17101-snap-gene-0.8;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=InterPro:IPR025155,MobiDBLite:mobidb-lite,Pfam:PF13330;"
Contig17101,18155,31839,"ID=OLUR_00004217;Name=OLUR_00004217;Alias=snap_masked-Contig17101-processed-gene-0.3;Note=Similar to MUC5B: Mucin-5B (Homo sapiens OX%3D9606);Dbxref=Gene3D:G3DSA:2.60.120.260,InterPro:IPR000421,InterPro:IPR008979,InterPro:IPR025155,MobiDBLite:mobidb-lite,Pfam:PF13330,ProSitePatterns:PS01286,SUPERFAMILY:SSF49785;",0.003539671776608241,0.021801002624119797,ID=OLUR_00004217;,NA,Name=OLUR_00004217;,Alias=snap_masked-Contig17101-processed-gene-0.3;,NA,NA,Note=Similar to MUC5B: Mucin-5B (Homo sapiens OX%3D9606);,NA,"Dbxref=Gene3D:G3DSA:2.60.120.260,InterPro:IPR000421,InterPro:IPR008979,InterPro:IPR025155,MobiDBLite:mobidb-lite,Pfam:PF13330,ProSitePatterns:PS01286,SUPERFAMILY:SSF49785;"
Contig17262,1,7472,ID=OLUR_00006867;Name=OLUR_00006867;Alias=maker-Contig17262-snap-gene-0.2;Note=Similar to rfx3: Transcription factor RFX3 (Danio rerio OX%3D7955);,5.468630499697633e-7,1.1936678540948803e-5,ID=OLUR_00006867;,NA,Name=OLUR_00006867;,Alias=maker-Contig17262-snap-gene-0.2;,NA,NA,Note=Similar to rfx3: Transcription factor RFX3 (Danio rerio OX%3D7955);,NA,NA
Contig17378,17523,27377,"ID=OLUR_00007226;Name=OLUR_00007226;Alias=maker-Contig17378-snap-gene-0.5;Note=Similar to Znf329: Zinc finger protein 329 (Mus musculus OX%3D10090);Dbxref=Coils:Coil,Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,Pfam:PF12874,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;Ontology_term=GO:0003676;",1.4842853546873856e-4,0.001646596323767612,ID=OLUR_00007226;,NA,Name=OLUR_00007226;,Alias=maker-Contig17378-snap-gene-0.5;,NA,NA,Note=Similar to Znf329: Zinc finger protein 329 (Mus musculus OX%3D10090);,Ontology_term=GO:0003676;,"Dbxref=Coils:Coil,Gene3D:G3DSA:3.30.160.60,InterPro:IPR013087,InterPro:IPR036236,MobiDBLite:mobidb-lite,Pfam:PF00096,Pfam:PF12874,ProSitePatterns:PS00028,ProSiteProfiles:PS50157,SMART:SM00355,SUPERFAMILY:SSF57667;"
Contig17564,22629,27208,ID=OLUR_00006039;Name=OLUR_00006039;Alias=snap_masked-Contig17564-processed-gene-0.3;Note=Protein of unknown function;Dbxref=MobiDBLite:mobidb-lite;,1.7914219988382645e-11,8.063109182837907e-10,ID=OLUR_00006039;,NA,Name=OLUR_00006039;,Alias=snap_masked-Contig17564-processed-gene-0.3;,NA,NA,Note=Protein of unknown function;,NA,Dbxref=MobiDBLite:mobidb-lite;
Contig17598,61857,81668,"ID=OLUR_00000179;Name=OLUR_00000179;Alias=maker-Contig17598-snap-gene-0.8;Note=Similar to ccdc85c: Coiled-coil domain-containing protein 85C (Xenopus tropicalis OX%3D8364);Dbxref=Coils:Coil,InterPro:IPR019359,MobiDBLite:mobidb-lite,Pfam:PF10226;",0.0030302934377894213,0.01932644705555316,ID=OLUR_00000179;,NA,Name=OLUR_00000179;,Alias=maker-Contig17598-snap-gene-0.8;,NA,NA,Note=Similar to ccdc85c: Coiled-coil domain-containing protein 85C (Xenopus tropicalis OX%3D8364);,NA,"Dbxref=Coils:Coil,InterPro:IPR019359,MobiDBLite:mobidb-lite,Pfam:PF10226;"
Contig17603,55580,69665,"ID=OLUR_00000590;Name=OLUR_00000590;Alias=maker-Contig17603-snap-gene-0.6;Note=Protein of unknown function;Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;",7.5372967341676055e-12,3.937558978107116e-10,ID=OLUR_00000590;,NA,Name=OLUR_00000590;,Alias=maker-Contig17603-snap-gene-0.6;,NA,NA,Note=Protein of unknown function;,NA,"Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;"
Contig17607,840,9974,"ID=OLUR_00009092;Name=OLUR_00009092;Alias=snap_masked-Contig17607-processed-gene-0.0;Note=Similar to GPATCH8: G patch domain-containing protein 8 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;",0.002145109994783314,0.014494671942536194,ID=OLUR_00009092;,NA,Name=OLUR_00009092;,Alias=snap_masked-Contig17607-processed-gene-0.0;,NA,NA,Note=Similar to GPATCH8: G patch domain-containing protein 8 (Homo sapiens OX%3D9606);,NA,"Dbxref=Coils:Coil,MobiDBLite:mobidb-lite;"
Contig17650,1,5384,"ID=OLUR_00017702;Name=OLUR_00017702;Alias=maker-Contig17650-snap-gene-0.1;Note=Similar to Trim2: Tripartite motif-containing protein 2 (Rattus norvegicus OX%3D10116);Dbxref=Gene3D:G3DSA:2.120.10.30,Gene3D:G3DSA:3.30.40.200,InterPro:IPR000315,InterPro:IPR011042,InterPro:IPR013017,Pfam:PF00643,ProSiteProfiles:PS50119,ProSiteProfiles:PS51125,SMART:SM00336,SUPERFAMILY:SSF57845,SUPERFAMILY:SSF63829;Ontology_term=GO:0005622,GO:0008270;",0.0075160373165836505,0.03787946225372824,ID=OLUR_00017702;,NA,Name=OLUR_00017702;,Alias=maker-Contig17650-snap-gene-0.1;,NA,NA,Note=Similar to Trim2: Tripartite motif-containing protein 2 (Rattus norvegicus OX%3D10116);,"Ontology_term=GO:0005622,GO:0008270;","Dbxref=Gene3D:G3DSA:2.120.10.30,Gene3D:G3DSA:3.30.40.200,InterPro:IPR000315,InterPro:IPR011042,InterPro:IPR013017,Pfam:PF00643,ProSiteProfiles:PS50119,ProSiteProfiles:PS51125,SMART:SM00336,SUPERFAMILY:SSF57845,SUPERFAMILY:SSF63829;"
Contig17839,1,10038,"ID=OLUR_00021005;Name=OLUR_00021005;Alias=maker-Contig17839-snap-gene-0.1;Note=Similar to HNRNPUL1: Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Homo sapiens OX%3D9606);Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.300,InterPro:IPR027417,MobiDBLite:mobidb-lite,Pfam:PF13671,SUPERFAMILY:SSF52540;",0.0025794697922805502,0.01699728190517781,ID=OLUR_00021005;,NA,Name=OLUR_00021005;,Alias=maker-Contig17839-snap-gene-0.1;,NA,NA,Note=Similar to HNRNPUL1: Heterogeneous nuclear ribonucleoprotein U-like protein 1 (Homo sapiens OX%3D9606);,NA,"Dbxref=Coils:Coil,Gene3D:G3DSA:3.40.50.300,InterPro:IPR027417,MobiDBLite:mobidb-lite,Pfam:PF13671,SUPERFAMILY:SSF52540;"
Contig17925,1,18528,"ID=OLUR_00004895;Name=OLUR_00004895;Alias=maker-Contig17925-snap-gene-0.5;Note=Similar to ARHGEF26: Rho guanine nucleotide exchange factor 26 (Homo sapiens OX%3D9606);Dbxref=CDD:cd00160,CDD:cd01221,CDD:cd11793,Gene3D:G3DSA:1.20.900.10,Gene3D:G3DSA:2.30.29.30,Gene3D:G3DSA:2.30.30.40,InterPro:IPR000219,InterPro:IPR001452,InterPro:IPR001849,InterPro:IPR011993,InterPro:IPR035899,InterPro:IPR036028,MobiDBLite:mobidb-lite,Pfam:PF00018,Pfam:PF00621,ProSiteProfiles:PS50002,ProSiteProfiles:PS50003,ProSiteProfiles:PS50010,SMART:SM00233,SMART:SM00325,SMART:SM00326,SUPERFAMILY:SSF48065,SUPERFAMILY:SSF50044,SUPERFAMILY:SSF50729;Ontology_term=GO:0005089,GO:0005515,GO:0035023;",2.7905274303229724e-6,5.1696028299077546e-5,ID=OLUR_00004895;,NA,Name=OLUR_00004895;,Alias=maker-Contig17925-snap-gene-0.5;,NA,NA,Note=Similar to ARHGEF26: Rho guanine nucleotide exchange factor 26 (Homo sapiens OX%3D9606);,"Ontology_term=GO:0005089,GO:0005515,GO:0035023;","Dbxref=CDD:cd00160,CDD:cd01221,CDD:cd11793,Gene3D:G3DSA:1.20.900.10,Gene3D:G3DSA:2.30.29.30,Gene3D:G3DSA:2.30.30.40,InterPro:IPR000219,InterPro:IPR001452,InterPro:IPR001849,InterPro:IPR011993,InterPro:IPR035899,InterPro:IPR036028,MobiDBLite:mobidb-lite,Pfam:PF00018,Pfam:PF00621,ProSiteProfiles:PS50002,ProSiteProfiles:PS50003,ProSiteProfiles:PS50010,SMART:SM00233,SMART:SM00325,SMART:SM00326,SUPERFAMILY:SSF48065,SUPERFAMILY:SSF50044,SUPERFAMILY:SSF50729;"
Contig17968,1,18119,ID=OLUR_00012775;Name=OLUR_00012775;Alias=maker-Contig17968-snap-gene-0.2;Note=Similar to C3orf67: Uncharacterized protein C3orf67 (Homo sapiens OX%3D9606);Dbxref=MobiDBLite:mobidb-lite;,6.334754501832249e-4,0.005477631139388097,ID=OLUR_00012775;,NA,Name=OLUR_00012775;,Alias=maker-Contig17968-snap-gene-0.2;,NA,NA,Note=Similar to C3orf67: Uncharacterized protein C3orf67 (Homo sapiens OX%3D9606);,NA,Dbxref=MobiDBLite:mobidb-lite;
